,country_from,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,country_to,total
374,Mexico,40.0,60.2,80.4,100.6,120.8,141.0,334.8,528.6,722.4000000000001,916.2,1110.0,1157.0,1204.0,1251.0,1298.0,1345.0,1396.6,1448.2,1499.8,1551.4,1603.0,1692.0,1781.0,1870.0,1959.0,2048.0,2198.8,2349.6,2500.4,2651.2,2802.0,Chile,9089.0
375,Morocco,20.0,512.6,1005.2,1497.8000000000002,1990.4,2483.0,6826.4,11169.8,15513.199999999999,19856.6,24200.0,26237.6,28275.2,30312.8,32350.4,34388.0,37368.4,40348.8,43329.2,46309.6,49290.0,50681.0,52072.0,53463.0,54854.0,56245.0,58059.8,59874.6,61689.4,63504.2,65319.0,Chile,231945.0
376,Netherlands,100.0,116.6,133.2,149.8,166.4,183.0,348.8,514.6,680.4000000000001,846.2,1012.0,1052.4,1092.8,1133.2,1173.6,1214.0,1255.4,1296.8,1338.2,1379.6,1421.0,1472.2,1523.4,1574.6,1625.8,1677.0,1752.4,1827.8,1903.2,1978.6,2054.0,Chile,7661.0
377,Nigeria,0.0,0.4,0.8,1.2000000000000002,1.6,2.0,4.6,7.2,9.8,12.4,15.0,60.2,105.4,150.60000000000002,195.8,241.0,322.4,403.8,485.20000000000005,566.6,648.0,666.2,684.4,702.6,720.8,739.0,762.8,786.6,810.4,834.2,858.0,Chile,2503.0
378,Norway,10.0,16.8,23.6,30.4,37.2,44.0,102.2,160.4,218.60000000000002,276.8,335.0,355.8,376.6,397.4,418.2,439.0,464.8,490.6,516.4,542.2,568.0,586.2,604.4,622.6,640.8,659.0,684.2,709.4,734.6,759.8,785.0,Chile,2840.0
379,Pakistan,10.0,13.4,16.8,20.2,23.6,27.0,59.0,91.0,123.0,155.0,187.0,208.4,229.8,251.2,272.6,294.0,327.0,360.0,393.0,426.0,459.0,472.0,485.0,498.0,511.0,524.0,540.8,557.6,574.4,591.2,608.0,Chile,2109.0
380,Paraguay,40.0,42.2,44.4,46.6,48.8,51.0,76.8,102.6,128.4,154.2,180.0,198.4,216.8,235.2,253.6,272.0,297.0,322.0,347.0,372.0,397.0,418.6,440.2,461.8,483.4,505.0,541.4,577.8,614.2,650.6,687.0,Chile,2132.0
381,Peru,1100.0,1088.8,1077.6,1066.4,1055.2,1044.0,1128.8,1213.6,1298.4,1383.2,1468.0,2097.4,2726.8,3356.2,3985.6,4615.0,5682.2,6749.4,7816.6,8883.8,9951.0,10664.0,11377.0,12090.0,12803.0,13516.0,14790.6,16065.2,17339.8,18614.4,19889.0,Chile,51583.0
382,Philippines,40.0,68.2,96.4,124.6,152.8,181.0,438.4,695.8,953.1999999999999,1210.6,1468.0,1573.2,1678.4,1783.6,1888.8,1994.0,2139.6,2285.2,2430.8,2576.4,2722.0,2799.4,2876.8,2954.2,3031.6,3109.0,3210.4,3311.8,3413.2,3514.6,3616.0,Chile,13130.0
383,Poland,130.0,129.0,128.0,127.0,126.0,125.0,143.8,162.6,181.4,200.2,219.0,284.0,349.0,414.0,479.0,544.0,648.2,752.4,856.6,960.8,1065.0,1102.8,1140.6,1178.4,1216.2,1254.0,1309.0,1364.0,1419.0,1474.0,1529.0,Chile,4866.0
384,Portugal,30.0,317.6,605.2,892.8000000000001,1180.4,1468.0,4005.2,6542.4,9079.599999999999,11616.8,14154.0,14302.6,14451.2,14599.8,14748.4,14897.0,14749.8,14602.6,14455.4,14308.2,14161.0,14563.4,14965.8,15368.2,15770.6,16173.0,16700.2,17227.4,17754.6,18281.8,18809.0,Chile,79692.0
385,Romania,160.0,154.2,148.4,142.6,136.8,131.0,121.2,111.4,101.6,91.8,82.0,361.2,640.4,919.5999999999999,1198.8,1478.0,1977.6,2477.2,2976.8,3476.4,3976.0,4092.8,4209.6,4326.4,4443.2,4560.0,4716.2,4872.4,5028.6,5184.8,5341.0,Chile,15728.0
386,Russia,67.0,64.4,61.8,59.2,56.6,54.0,59.6,65.2,70.8,76.4,82.0,144.6,207.2,269.8,332.4,395.0,500.8,606.6,712.4,818.2,924.0,955.6,987.2,1018.8,1050.4,1082.0,1127.6,1173.2,1218.8,1264.4,1310.0,Chile,3914.0
387,Senegal,0.0,2.2,4.4,6.6000000000000005,8.8,11.0,29.0,47.0,65.0,83.0,101.0,159.8,218.6,277.4,336.2,395.0,500.2,605.4,710.6,815.8,921.0,947.8,974.6,1001.4,1028.2,1055.0,1090.4,1125.8,1161.2,1196.6,1232.0,Chile,3715.0
388,Spain,3600.0,3450.6,3301.2,3151.8,3002.4,2853.0,2438.4,2023.8,1609.1999999999998,1194.6,780.0,875.2,970.4,1065.6,1160.8,1256.0,1362.8,1469.6,1576.4,1683.2,1790.0,1964.8,2139.6,2314.4,2489.2,2664.0,2991.0,3318.0,3645.0,3972.0,4299.0,Chile,17242.0
389,Sweden,20.0,31.0,42.0,53.0,64.0,75.0,171.8,268.6,365.4,462.2,559.0,582.0,605.0,628.0,651.0,674.0,698.2,722.4,746.6,770.8,795.0,826.4,857.8,889.2,920.6,952.0,1000.2,1048.4,1096.6,1144.8,1193.0,Chile,4268.0
390,Switzerland,170.0,189.6,209.2,228.8,248.4,268.0,505.6,743.2,980.8,1218.4,1456.0,1510.6,1565.2,1619.8,1674.4,1729.0,1783.2,1837.4,1891.6,1945.8,2000.0,2066.8,2133.6,2200.4,2267.2,2334.0,2429.2,2524.4,2619.6,2714.8,2810.0,Chile,10767.0
391,Ukraine,42.0,40.2,38.4,36.6,34.8,33.0,26.4,19.8,13.200000000000003,6.600000000000001,0.0,147.0,294.0,441.0,588.0,735.0,1000.6,1266.2,1531.8000000000002,1797.4,2063.0,2121.2,2179.4,2237.6,2295.8,2354.0,2429.6,2505.2,2580.8,2656.4,2732.0,Chile,7959.0
392,United Kingdom,250.0,384.0,518.0,652.0,786.0,920.0,2198.6,3477.2,4755.799999999999,6034.4,7313.0,7490.0,7667.0,7844.0,8021.0,8198.0,8288.8,8379.6,8470.4,8561.2,8652.0,8918.6,9185.2,9451.8,9718.4,9985.0,10350.8,10716.6,11082.4,11448.2,11814.0,Chile,47132.0
393,United States,780.0,763.0,746.0,729.0,712.0,695.0,919.8,1144.6,1369.4,1594.2,1819.0,1893.6,1968.2,2042.8,2117.4,2192.0,2231.2,2270.4,2309.6,2348.8,2388.0,2566.4,2744.8,2923.2,3101.6,3280.0,3601.2,3922.4,4243.6,4564.8,4886.0,Chile,16040.0
394,Uruguay,210.0,233.8,257.6,281.4,305.2,329.0,594.8,860.6,1126.4,1392.2,1658.0,1734.6,1811.2,1887.8,1964.4,2041.0,2115.0,2189.0,2263.0,2337.0,2411.0,2513.0,2615.0,2717.0,2819.0,2921.0,3081.0,3241.0,3401.0,3561.0,3721.0,Chile,13291.0
395,Venezuela,50.0,92.2,134.4,176.60000000000002,218.8,261.0,640.0,1019.0,1398.0,1777.0,2156.0,2288.8,2421.6,2554.4,2687.2,2820.0,2989.6,3159.2,3328.8,3498.4,3668.0,3804.6,3941.2,4077.8,4214.4,4351.0,4555.8,4760.6,4965.4,5170.2,5375.0,Chile,18681.0
396,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257.8,4515.6,6773.400000000001,9031.2,11289.0,11736.8,12184.6,12632.4,13080.2,13528.0,12659.4,11790.8,10922.2,10053.6,9185.0,9298.4,9411.8,9525.2,9638.6,9752.0,Germany,43754.0
397,Albania,390.0,385.2,380.4,375.6,370.8,366.0,765.8,1165.6,1565.4,1965.2,2365.0,2333.4,2301.8,2270.2,2238.6,2207.0,2216.4,2225.8,2235.2,2244.6,2254.0,2258.6,2263.2,2267.8,2272.4,2277.0,2383.2,2489.4,2595.6,2701.8,2808.0,Germany,12667.0
398,Algeria,2561.0,2483.4,2405.8,2328.2,2250.6,2173.0,2277.6,2382.2,2486.8,2591.4,2696.0,3124.8,3553.6,3982.4,4411.2,4840.0,4796.0,4752.0,4708.0,4664.0,4620.0,4344.6,4069.2,3793.8,3518.4,3243.0,3288.8,3334.6,3380.4,3426.2,3472.0,Germany,23605.0
399,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.8,513.6,770.4000000000001,1027.2,1284.0,1278.2,1272.4,1266.6,1260.8,1255.0,1224.8,1194.6,1164.4,1134.2,1104.0,1091.4,1078.8,1066.2,1053.6,1041.0,Germany,4684.0
400,Argentina,1259.0,1174.6,1090.2,1005.8,921.4,837.0,871.8,906.6,941.4,976.2,1011.0,982.6,954.2,925.8,897.4,869.0,896.6,924.2,951.8,979.4,1007.0,1004.8,1002.6,1000.4,998.2,996.0,1042.6,1089.2,1135.8,1182.4,1229.0,Germany,7208.0
401,Armenia,265.0,282.4,299.8,317.2,334.6,352.0,604.8,857.6,1110.4,1363.2,1616.0,1678.2,1740.4,1802.6,1864.8,1927.0,1953.0,1979.0,2005.0,2031.0,2057.0,2034.2,2011.4,1988.6,1965.8,1943.0,2011.2,2079.4,2147.6,2215.8,2284.0,Germany,10444.0
402,Australia,1783.0,1653.2,1523.4,1393.6,1263.8,1134.0,1202.4,1270.8,1339.2,1407.6,1476.0,1578.8,1681.6,1784.4,1887.2,1990.0,2059.4,2128.8,2198.2,2267.6,2337.0,2262.6,2188.2,2113.8,2039.4,1965.0,2091.6,2218.2,2344.8,2471.4,2598.0,Germany,13283.0
403,Austria,23825.0,22774.4,21723.8,20673.2,19622.6,18572.0,20403.8,22235.6,24067.4,25899.2,27731.0,28554.8,29378.6,30202.4,31026.2,31850.0,31558.6,31267.2,30975.8,30684.4,30393.0,29664.0,28935.0,28206.0,27477.0,26748.0,28282.2,29816.4,31350.6,32884.8,34419.0,Germany,193538.0
404,Azerbaijan,177.0,188.4,199.8,211.2,222.6,234.0,403.8,573.6,743.4000000000001,913.2,1083.0,1122.8,1162.6,1202.4,1242.2,1282.0,1444.4,1606.8,1769.2,1931.6,2094.0,2274.2,2454.4,2634.6,2814.8,2995.0,3023.0,3051.0,3079.0,3107.0,3135.0,Germany,11000.0
405,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,1058.0,1587.0,2116.0,2645.0,2598.6,2552.2,2505.8,2459.4,2413.0,2183.4,1953.8,1724.2,1494.6,1265.0,1250.0,1235.0,1220.0,1205.0,1190.0,Germany,7513.0
406,Belarus,132.0,155.0,178.0,201.0,224.0,247.0,360.6,474.2,587.8,701.4,815.0,903.2,991.4,1079.6,1167.8,1256.0,1397.4,1538.8,1680.2,1821.6,1963.0,2373.4,2783.8,3194.2,3604.6,4015.0,4038.8,4062.6,4086.4,4110.2,4134.0,Germany,12562.0
407,Belgium,5199.0,4808.4,4417.8,4027.2,3636.6,3246.0,3649.6,4053.2,4456.8,4860.4,5264.0,5354.6,5445.2,5535.8,5626.4,5717.0,5596.8,5476.6,5356.4,5236.2,5116.0,5057.6,4999.2,4940.8,4882.4,4824.0,4613.6,4403.2,4192.8,3982.4,3772.0,Germany,33138.0
408,Bosnia and Herzegovina,83742.0,76788.6,69835.2,62881.8,55928.4,48975.0,49669.2,50363.4,51057.6,51751.8,52446.0,56192.2,59938.4,63684.6,67430.8,71177.0,72919.6,74662.2,76404.8,78147.4,79890.0,71796.2,63702.4,55608.6,47514.8,39421.0,37655.2,35889.4,34123.6,32357.8,30592.0,Germany,406243.0
409,Brazil,1817.0,1740.0,1663.0,1586.0,1509.0,1432.0,1693.2,1954.4,2215.6,2476.8,2738.0,2999.4,3260.8,3522.2,3783.6,4045.0,4245.8,4446.6,4647.4,4848.2,5049.0,5399.6,5750.2,6100.8,6451.4,6802.0,7323.8,7845.6,8367.4,8889.2,9411.0,Germany,31294.0
410,Bulgaria,1235.0,1229.4,1223.8,1218.2,1212.6,1207.0,2467.6,3728.2,4988.799999999999,6249.4,7510.0,7448.4,7386.8,7325.2,7263.6,7202.0,7271.2,7340.4,7409.6,7478.8,7548.0,7393.6,7239.2,7084.8,6930.4,6776.0,8737.8,10699.6,12661.4,14623.2,16585.0,Germany,48063.0
411,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.8,635.6,953.4000000000001,1271.2,1589.0,1666.4,1743.8,1821.2,1898.6,1976.0,2212.2,2448.4,2684.6,2920.8,3157.0,3200.2,3243.4,3286.6,3329.8,3373.0,Germany,10095.0
412,Canada,2165.0,2047.2,1929.4,1811.6,1693.8,1576.0,1707.6,1839.2,1970.8,2102.4,2234.0,2410.6,2587.2,2763.8,2940.4,3117.0,3228.2,3339.4,3450.6,3561.8,3673.0,3578.4,3483.8,3389.2,3294.6,3200.0,3107.2,3014.4,2921.6,2828.8,2736.0,Germany,18701.0
413,Chile,1562.0,1473.0,1384.0,1295.0,1206.0,1117.0,1200.2,1283.4,1366.6,1449.8,1533.0,1459.6,1386.2,1312.8,1239.4,1166.0,1207.4,1248.8,1290.2,1331.6,1373.0,1341.8,1310.6,1279.4,1248.2,1217.0,1296.0,1375.0,1454.0,1533.0,1612.0,Germany,9580.0
414,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2108.8,4217.6,6326.400000000001,8435.2,10544.0,10620.0,10696.0,10772.0,10848.0,10924.0,12285.2,13646.4,15007.6,16368.8,17730.0,19354.2,20978.4,22602.6,24226.8,25851.0,Germany,65049.0
415,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.4,558.8,838.1999999999999,1117.6,1397.0,1472.6,1548.2,1623.8,1699.4,1775.0,1821.6,1868.2,1914.8,1961.4,2008.0,2138.6,2269.2,2399.8,2530.4,2661.0,Germany,7841.0
416,"Congo, Dem. Rep. of the",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.2,1296.4,1944.6000000000001,2592.8,3241.0,3107.2,2973.4,2839.6,2705.8,2572.0,2434.4,2296.8,2159.2,2021.6,1884.0,1855.2,1826.4,1797.6,1768.8,1740.0,Germany,9437.0
417,Cote d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,254.0,381.0,508.0,635.0,646.8,658.6,670.4,682.2,694.0,676.8,659.6,642.4,625.2,608.0,610.2,612.4,614.6,616.8,619.0,Germany,2556.0
418,Croatia,97651.0,89634.2,81617.4,73600.6,65583.8,57567.0,58498.4,59429.8,60361.2,61292.6,62224.0,66737.6,71251.2,75764.8,80278.4,84792.0,88764.4,92736.8,96709.2,100681.6,104654.0,94795.0,84936.0,75077.0,65218.0,55359.0,52481.6,49604.2,46726.8,43849.4,40972.0,Germany,503219.0
419,Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.4,410.8,616.2,821.6,1027.0,1114.2,1201.4,1288.6,1375.8,1463.0,1528.2,1593.4,1658.6,1723.8,1789.0,1820.2,1851.4,1882.6,1913.8,1945.0,Germany,6224.0
420,Czech Republic,635.0,677.4,719.8,762.2,804.6,847.0,1453.0,2059.0,2665.0,3271.0,3877.0,5432.2,6987.4,8542.6,10097.8,11653.0,11992.0,12331.0,12670.0,13009.0,13348.0,13877.2,14406.4,14935.6,15464.8,15994.0,16217.0,16440.0,16663.0,16886.0,17109.0,Germany,63463.0
421,Denmark,3397.0,3146.8,2896.6,2646.4,2396.2,2146.0,2470.2,2794.4,3118.6,3442.8,3767.0,4036.2,4305.4,4574.6,4843.8,5113.0,5015.6,4918.2,4820.8,4723.4,4626.0,4447.6,4269.2,4090.8,3912.4,3734.0,3960.0,4186.0,4412.0,4638.0,4864.0,Germany,27647.0
422,Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.8,267.6,401.40000000000003,535.2,669.0,713.8,758.6,803.4,848.2,893.0,951.0,1009.0,1067.0,1125.0,1183.0,1185.8,1188.6,1191.4,1194.2,1197.0,Germany,3942.0
423,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.8,205.6,308.4,411.2,514.0,552.4,590.8,629.2,667.6,706.0,736.6,767.2,797.8,828.4,859.0,911.6,964.2,1016.8,1069.4,1122.0,Germany,3201.0
424,Egypt,3369.0,3045.2,2721.4,2397.6,2073.8,1750.0,2078.4,2406.8,2735.2,3063.6,3392.0,3472.2,3552.4,3632.6,3712.8,3793.0,3786.2,3779.4,3772.6,3765.8,3759.0,3475.2,3191.4,2907.6,2623.8,2340.0,2454.6,2569.2,2683.8,2798.4,2913.0,Germany,21316.0
425,Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,124.8,187.2,249.6,312.0,362.0,412.0,462.0,512.0,562.0,683.8,805.6,927.4,1049.2,1171.0,1194.0,1217.0,1240.0,1263.0,1286.0,Germany,3331.0
426,Estonia,66.0,72.6,79.2,85.8,92.4,99.0,160.2,221.4,282.6,343.8,405.0,429.0,453.0,477.0,501.0,525.0,547.4,569.8,592.2,614.6,637.0,657.2,677.4,697.6,717.8,738.0,725.8,713.6,701.4,689.2,677.0,Germany,3147.0
427,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,1310.0,1965.0,2620.0,3275.0,3215.0,3155.0,3095.0,3035.0,2975.0,2869.4,2763.8,2658.2,2552.6,2447.0,2405.0,2363.0,2321.0,2279.0,2237.0,Germany,10934.0
428,Finland,2735.0,2551.2,2367.4,2183.6,1999.8,1816.0,1930.2,2044.4,2158.6,2272.8,2387.0,2712.0,3037.0,3362.0,3687.0,4012.0,3923.6,3835.2,3746.8,3658.4,3570.0,3498.6,3427.2,3355.8,3284.4,3213.0,3338.6,3464.2,3589.8,3715.4,3841.0,Germany,21574.0
429,France,20415.0,18787.8,17160.6,15533.4,13906.2,12279.0,13891.8,15504.6,17117.4,18730.2,20343.0,20956.6,21570.2,22183.8,22797.4,23411.0,23839.4,24267.8,24696.2,25124.6,25553.0,25882.2,26211.4,26540.6,26869.8,27199.0,27814.4,28429.8,29045.2,29660.6,30276.0,Germany,159476.0
430,"Gambia, The",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.6,323.2,484.79999999999995,646.4,808.0,823.0,838.0,853.0,868.0,883.0,852.4,821.8,791.2,760.6,730.0,761.2,792.4,823.6,854.8,886.0,Germany,3307.0
431,Georgia,201.0,213.0,225.0,237.0,249.0,261.0,454.2,647.4,840.5999999999999,1033.8,1227.0,1269.4,1311.8,1354.2,1396.6,1439.0,1324.2,1209.4,1094.6,979.8,865.0,1256.4,1647.8,2039.1999999999998,2430.6,2822.0,2979.6,3137.2,3294.8,3452.4,3610.0,Germany,10425.0
432,Ghana,3743.0,3462.4,3181.8,2901.2,2620.6,2340.0,3138.0,3936.0,4734.0,5532.0,6330.0,6119.2,5908.4,5697.6,5486.8,5276.0,5242.0,5208.0,5174.0,5140.0,5106.0,5061.2,5016.4,4971.6,4926.8,4882.0,4854.8,4827.6,4800.4,4773.2,4746.0,Germany,32423.0
433,Greece,123705.0,111821.2,99937.4,88053.6,76169.8,64286.0,67941.6,71597.2,75252.8,78908.4,82564.0,84392.6,86221.2,88049.8,89878.4,91707.0,91642.6,91578.2,91513.8,91449.4,91385.0,88861.0,86337.0,83813.0,81289.0,78765.0,77390.2,76015.4,74640.6,73265.8,71891.0,Germany,604303.0
434,Hungary,1126.0,1209.2,1292.4,1375.6,1458.8,1542.0,2610.6,3679.2,4747.799999999999,5816.4,6885.0,7185.4,7485.8,7786.2,8086.6,8387.0,9101.8,9816.6,10531.4,11246.2,11961.0,11478.4,10995.8,10513.2,10030.6,9548.0,11001.0,12454.0,13907.0,15360.0,16813.0,Germany,56262.0
435,India,10441.0,9351.4,8261.8,7172.200000000001,6082.6,4993.0,6479.4,7965.8,9452.2,10938.6,12425.0,12309.8,12194.6,12079.4,11964.2,11849.0,12124.6,12400.2,12675.8,12951.4,13227.0,12988.0,12749.0,12510.0,12271.0,12032.0,12118.0,12204.0,12290.0,12376.0,12462.0,Germany,77429.0
436,Indonesia,3368.0,3031.8,2695.6,2359.4,2023.2,1687.0,1894.0,2101.0,2308.0,2515.0,2722.0,2748.2,2774.4,2800.6,2826.8,2853.0,2820.4,2787.8,2755.2,2722.6,2690.0,2652.0,2614.0,2576.0,2538.0,2500.0,2504.0,2508.0,2512.0,2516.0,2520.0,Germany,18340.0
437,Iran,9402.0,9448.8,9495.6,9542.4,9589.2,9636.0,11622.0,13608.0,15594.0,17580.0,19566.0,19906.6,20247.2,20587.8,20928.4,21269.0,20936.4,20603.8,20271.2,19938.6,19606.0,18215.8,16825.6,15435.4,14045.2,12655.0,12623.0,12591.0,12559.0,12527.0,12495.0,Germany,104629.0
438,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.8,3885.6,5828.4,7771.2,9714.0,10667.4,11620.8,12574.2,13527.6,14481.0,14747.0,15013.0,15279.0,15545.0,15811.0,16651.6,17492.2,18332.8,19173.4,20014.0,Germany,60020.0
439,Ireland,1119.0,1058.4,997.8,937.2,876.6,816.0,1025.4,1234.8,1444.2,1653.6,1863.0,2132.8,2402.6,2672.4,2942.2,3212.0,3179.0,3146.0,3113.0,3080.0,3047.0,2859.2,2671.4,2483.6,2295.8,2108.0,2255.0,2402.0,2549.0,2696.0,2843.0,Germany,15008.0
440,Israel,2994.0,2739.6,2485.2,2230.8,1976.4,1722.0,1842.0,1962.0,2082.0,2202.0,2322.0,2384.6,2447.2,2509.8,2572.4,2635.0,2682.8,2730.6,2778.4,2826.2,2874.0,2799.8,2725.6,2651.4,2577.2,2503.0,2624.2,2745.4,2866.6,2987.8,3109.0,Germany,18159.0
441,Italy,241162.0,219545.0,197928.0,176311.0,154694.0,133077.0,135002.2,136927.4,138852.6,140777.8,142703.0,147408.6,152114.2,156819.8,161525.4,166231.0,167389.4,168547.8,169706.2,170864.6,172023.0,167898.8,163774.6,159650.4,155526.2,151402.0,149850.8,148299.6,146748.4,145197.2,143646.0,Germany,1150244.0
442,Japan,4027.0,3878.0,3729.0,3580.0,3431.0,3282.0,3692.2,4102.4,4512.6,4922.8,5333.0,5893.2,6453.4,7013.6,7573.8,8134.0,8054.0,7974.0,7894.0,7814.0,7734.0,7512.6,7291.2,7069.8,6848.4,6627.0,7587.6,8548.2,9508.8,10469.4,11430.0,Germany,46567.0
443,Jordan,4410.0,3894.0,3378.0,2862.0,2346.0,1830.0,2040.2,2250.4,2460.6,2670.8,2881.0,2922.0,2963.0,3004.0,3045.0,3086.0,3165.0,3244.0,3323.0,3402.0,3481.0,3229.2,2977.4,2725.6,2473.8,2222.0,2267.6,2313.2,2358.8,2404.4,2450.0,Germany,20360.0
444,Kazakhstan,811.0,892.2,973.4,1054.6,1135.8,1217.0,1966.6,2716.2,3465.8,4215.4,4965.0,5268.0,5571.0,5874.0,6177.0,6480.0,7116.4,7752.8,8389.2,9025.6,9662.0,10718.4,11774.8,12831.2,13887.6,14944.0,14396.4,13848.8,13301.2,12753.6,12206.0,Germany,50285.0
445,Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.4,250.8,376.20000000000005,501.6,627.0,645.4,663.8,682.2,700.6,719.0,839.4,959.8,1080.2,1200.6,1321.0,1353.0,1385.0,1417.0,1449.0,1481.0,Germany,4148.0
446,Korea,4830.0,4518.6,4207.2,3895.8,3584.4,3273.0,3495.0,3717.0,3939.0,4161.0,4383.0,4727.2,5071.4,5415.6,5759.8,6104.0,5984.2,5864.4,5744.6,5624.8,5505.0,5415.2,5325.4,5235.6,5145.8,5056.0,5772.4,6488.8,7205.2,7921.6,8638.0,Germany,37789.0
447,Kyrgyzstan,125.0,138.8,152.6,166.4,180.2,194.0,307.4,420.8,534.2,647.6,761.0,813.8,866.6,919.4,972.2,1025.0,1105.0,1185.0,1265.0,1345.0,1425.0,1552.8,1680.6,1808.4,1936.2,2064.0,2132.8,2201.6,2270.4,2339.2,2408.0,Germany,8002.0
448,Latvia,187.0,196.8,206.6,216.4,226.2,236.0,417.6,599.2,780.8,962.4,1144.0,1177.6,1211.2,1244.8,1278.4,1312.0,1357.4,1402.8,1448.2,1493.6,1539.0,1597.4,1655.8,1714.2,1772.6,1831.0,1860.2,1889.4,1918.6,1947.8,1977.0,Germany,8226.0
449,Lebanon,2476.0,2321.0,2166.0,2011.0,1856.0,1701.0,2692.0,3683.0,4674.0,5665.0,6656.0,7153.0,7650.0,8147.0,8644.0,9141.0,9248.4,9355.8,9463.2,9570.6,9678.0,9266.6,8855.2,8443.8,8032.4,7621.0,8014.4,8407.8,8801.2,9194.6,9588.0,Germany,46861.0
450,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.2,496.4,744.5999999999999,992.8,1241.0,1176.0,1111.0,1046.0,981.0,916.0,815.2,714.4,613.6,512.8,412.0,395.6,379.2,362.8,346.4,330.0,Germany,2899.0
451,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,242.0,363.0,484.0,605.0,611.6,618.2,624.8,631.4,638.0,619.8,601.6,583.4,565.2,547.0,601.4,655.8,710.2,764.6,819.0,Germany,2609.0
452,Lithuania,137.0,156.6,176.2,195.8,215.4,235.0,356.2,477.4,598.6,719.8,841.0,915.8,990.6,1065.4,1140.2,1215.0,1292.0,1369.0,1446.0,1523.0,1600.0,1950.4,2300.8,2651.2,3001.6,3352.0,3399.0,3446.0,3493.0,3540.0,3587.0,Germany,10967.0
453,Luxembourg,1370.0,1257.6,1145.2,1032.8,920.4,808.0,876.6,945.2,1013.8,1082.4,1151.0,1184.0,1217.0,1250.0,1283.0,1316.0,1290.4,1264.8,1239.2,1213.6,1188.0,1234.8,1281.6,1328.4,1375.2,1422.0,1469.4,1516.8,1564.2,1611.6,1659.0,Germany,8914.0
454,Macedonia,15388.0,14230.4,13072.8,11915.2,10757.6,9600.0,9887.8,10175.6,10463.4,10751.2,11039.0,11917.4,12795.8,13674.2,14552.6,15431.0,16335.4,17239.8,18144.2,19048.6,19953.0,19326.4,18699.8,18073.2,17446.6,16820.0,16270.0,15720.0,15170.0,14620.0,14070.0,Germany,102301.0
455,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.8,337.6,506.40000000000003,675.2,844.0,886.6,929.2,971.8,1014.4,1057.0,1026.4,995.8,965.2,934.6,904.0,903.4,902.8,902.2,901.6,901.0,Germany,3706.0
456,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.8,411.6,617.4000000000001,823.2,1029.0,1077.2,1125.4,1173.6,1221.8,1270.0,1324.8,1379.6,1434.4,1489.2,1544.0,1611.2,1678.4,1745.6,1812.8,1880.0,Germany,5723.0
457,Moldova,242.0,255.0,268.0,281.0,294.0,307.0,541.6,776.2,1010.8,1245.4,1480.0,1525.0,1570.0,1615.0,1660.0,1705.0,1810.4,1915.8,2021.2,2126.6,2232.0,2381.6,2531.2,2680.8,2830.4,2980.0,2991.8,3003.6,3015.4,3027.2,3039.0,Germany,11985.0
458,Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.8,227.6,341.4,455.2,569.0,602.4,635.8,669.2,702.6,736.0,738.4,740.8,743.2,745.6,748.0,925.8,1103.6,1281.4,1459.2,1637.0,Germany,3690.0
