,country_from,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,country_to,total
399,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.8,2445.6,3668.3999999999996,4891.2,6114.0,5980.0,5846.0,5712.0,5578.0,5444.0,5455.8,5467.6,5479.4,5491.2,5503.0,5391.2,5279.4,5167.6,5055.8,4944.0,Germany,22005.0
400,Albania,592.0,609.4,626.8,644.2,661.6,679.0,856.0,1033.0,1210.0,1387.0,1564.0,1748.8,1933.6,2118.4,2303.2,2488.0,2487.6,2487.2,2486.8,2486.4,2486.0,2475.4,2464.8,2454.2,2443.6,2433.0,2495.0,2557.0,2619.0,2681.0,2743.0,Germany,12985.0
401,Algeria,918.0,935.4,952.8,970.2,987.6,1005.0,1183.6,1362.2,1540.8,1719.4,1898.0,2344.8,2791.6,3238.4,3685.2,4132.0,4141.0,4150.0,4159.0,4168.0,4177.0,4172.8,4168.6,4164.4,4160.2,4156.0,4056.2,3956.4,3856.6,3756.8,3657.0,Germany,19943.0
402,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.4,442.8,664.2,885.6,1107.0,1114.0,1121.0,1128.0,1135.0,1142.0,1145.0,1148.0,1151.0,1154.0,1157.0,1092.4,1027.8,963.2,898.6,834.0,Germany,4240.0
403,Argentina,1114.0,1078.8,1043.6,1008.4,973.2,938.0,916.2,894.4,872.6,850.8,829.0,903.8,978.6,1053.4,1128.2,1203.0,1223.2,1243.4,1263.6,1283.8,1304.0,1334.2,1364.4,1394.6,1424.8,1455.0,1458.6,1462.2,1465.8,1469.4,1473.0,Germany,8316.0
404,Armenia,339.0,372.8,406.6,440.4,474.2,508.0,591.8,675.6,759.4,843.2,927.0,1128.0,1329.0,1530.0,1731.0,1932.0,1977.0,2022.0,2067.0,2112.0,2157.0,2047.6,1938.2,1828.8,1719.4,1610.0,1789.2,1968.4,2147.6,2326.8,2506.0,Germany,9979.0
405,Australia,2447.0,2243.8,2040.6,1837.4,1634.2,1431.0,1440.6,1450.2,1459.8,1469.4,1479.0,1656.6,1834.2,2011.8,2189.4,2367.0,2400.8,2434.6,2468.4,2502.2,2536.0,2576.4,2616.8,2657.2,2697.6,2738.0,2828.6,2919.2,3009.8,3100.4,3191.0,Germany,16189.0
406,Austria,80271.0,73686.6,67102.2,60517.8,53933.4,47349.0,48209.6,49070.2,49930.8,50791.4,51652.0,52890.6,54129.2,55367.8,56606.4,57845.0,57381.0,56917.0,56453.0,55989.0,55525.0,55616.2,55707.4,55798.6,55889.8,55981.0,56754.8,57528.6,58302.4,59076.2,59850.0,Germany,408473.0
407,Azerbaijan,227.0,249.4,271.8,294.2,316.6,339.0,395.4,451.8,508.2,564.6,621.0,753.8,886.6,1019.4000000000001,1152.2,1285.0,1468.6,1652.2,1835.8,2019.4,2203.0,2254.6,2306.2,2357.8,2409.4,2461.0,2662.6,2864.2,3065.8,3267.4,3469.0,Germany,10605.0
408,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,526.0,789.0,1052.0,1315.0,1211.4,1107.8,1004.2,900.6,797.0,775.8,754.6,733.4,712.2,691.0,685.8,680.6,675.4,670.2,665.0,Germany,3468.0
409,Belarus,169.0,199.8,230.6,261.4,292.2,323.0,354.2,385.4,416.6,447.8,479.0,634.8,790.6,946.4000000000001,1102.2,1258.0,1413.8,1569.6,1725.4,1881.2,2037.0,2345.0,2653.0,2961.0,3269.0,3577.0,3544.6,3512.2,3479.8,3447.4,3415.0,Germany,11258.0
410,Belgium,7116.0,6712.2,6308.4,5904.6,5500.8,5097.0,5469.4,5841.8,6214.2,6586.6,6959.0,6953.0,6947.0,6941.0,6935.0,6929.0,6744.8,6560.6,6376.4,6192.2,6008.0,6262.2,6516.4,6770.6,7024.8,7279.0,7171.0,7063.0,6955.0,6847.0,6739.0,Germany,46127.0
411,Bosnia and Herzegovina,79909.0,73833.0,67757.0,61681.0,55605.0,49529.0,50042.0,50555.0,51068.0,51581.0,52094.0,48123.4,44152.8,40182.2,36211.6,32241.0,38218.8,44196.6,50174.4,56152.2,62130.0,59295.6,56461.2,53626.8,50792.4,47958.0,47958.0,47958.0,47958.0,47958.0,47958.0,Germany,371819.0
412,Brazil,1591.0,1584.8,1578.6,1572.4,1566.2,1560.0,1725.4,1890.8,2056.2,2221.6,2387.0,2869.2,3351.4,3833.6,4315.8,4798.0,4996.8,5195.6,5394.4,5593.2,5792.0,6258.4,6724.8,7191.2,7657.6,8124.0,8552.4,8980.8,9409.2,9837.6,10266.0,Germany,34518.0
413,Bulgaria,1878.0,1942.4,2006.8,2071.2,2135.6,2200.0,2754.8,3309.6,3864.3999999999996,4419.2,4974.0,5597.6,6221.2,6844.8,7468.4,8092.0,8137.2,8182.4,8227.6,8272.8,8318.0,8590.8,8863.6,9136.4,9409.2,9682.0,11336.6,12991.2,14645.8,16300.4,17955.0,Germany,53099.0
414,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,548.0,822.0,1096.0,1370.0,1455.8,1541.6,1627.4,1713.2,1799.0,2100.6,2402.2,2703.8,3005.4,3307.0,3187.2,3067.4,2947.6,2827.8,2708.0,Germany,9184.0
415,Canada,2947.0,2763.4,2579.8,2396.2,2212.6,2029.0,2070.6,2112.2,2153.8,2195.4,2237.0,2531.8,2826.6,3121.4,3416.2,3711.0,3766.6,3822.2,3877.8,3933.4,3989.0,4082.4,4175.8,4269.2,4362.6,4456.0,4286.4,4116.8,3947.2,3777.6,3608.0,Germany,22977.0
416,Chile,1379.0,1352.2,1325.4,1298.6,1271.8,1245.0,1237.6,1230.2,1222.8,1215.4,1208.0,1301.0,1394.0,1487.0,1580.0,1673.0,1705.4,1737.8,1770.2,1802.6,1835.0,1837.0,1839.0,1841.0,1843.0,1845.0,1868.8,1892.6,1916.4,1940.2,1964.0,Germany,11149.0
417,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.8,3433.6,5150.4,6867.2,8584.0,8699.8,8815.6,8931.4,9047.2,9163.0,9425.4,9687.8,9950.2,10212.6,10475.0,12986.2,15497.4,18008.6,20519.8,23031.0,Germany,51253.0
418,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.4,692.8,1039.1999999999998,1385.6,1732.0,1808.4,1884.8,1961.2,2037.6,2114.0,2202.2,2290.4,2378.6,2466.8,2555.0,2645.0,2735.0,2825.0,2915.0,3005.0,Germany,9406.0
419,"Congo, Dem. Rep. of the",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.6,1123.2,1684.8000000000002,2246.4,2808.0,2716.4,2624.8,2533.2,2441.6,2350.0,2272.6,2195.2,2117.8,2040.4,1963.0,1856.0,1749.0,1642.0,1535.0,1428.0,Germany,8549.0
420,Cote d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,218.0,327.0,436.0,545.0,562.0,579.0,596.0,613.0,630.0,631.6,633.2,634.8,636.4,638.0,609.0,580.0,551.0,522.0,493.0,Germany,2306.0
421,Croatia,109917.0,101610.6,93304.2,84997.8,76691.4,68385.0,69159.6,69934.2,70708.8,71483.4,72258.0,66878.4,61498.8,56119.2,50739.6,45360.0,55399.4,65438.8,75478.2,85517.6,95557.0,92338.0,89119.0,85900.0,82681.0,79462.0,78378.2,77294.4,76210.6,75126.8,74043.0,Germany,544982.0
422,Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.4,678.8,1018.1999999999999,1357.6,1697.0,1770.6,1844.2,1917.8,1991.4,2065.0,2182.6,2300.2,2417.8,2535.4,2653.0,2600.0,2547.0,2494.0,2441.0,2388.0,Germany,8803.0
423,Czech Republic,959.0,1036.8,1114.6,1192.4,1270.2,1348.0,1598.0,1848.0,2098.0,2348.0,2598.0,5166.6,7735.2,10303.8,12872.4,15441.0,15360.6,15280.2,15199.8,15119.4,15039.0,15338.2,15637.4,15936.6,16235.8,16535.0,16650.8,16766.6,16882.4,16998.2,17114.0,Germany,69034.0
424,Denmark,4733.0,4400.6,4068.2,3735.8,3403.4,3071.0,3408.4,3745.8,4083.2,4420.6,4758.0,5008.4,5258.8,5509.2,5759.6,6010.0,5869.8,5729.6,5589.4,5449.2,5309.0,5541.0,5773.0,6005.0,6237.0,6469.0,6302.0,6135.0,5968.0,5801.0,5634.0,Germany,35984.0
425,Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.8,305.6,458.40000000000003,611.2,764.0,810.8,857.6,904.4,951.2,998.0,1081.8,1165.6,1249.4,1333.2,1417.0,1402.0,1387.0,1372.0,1357.0,1342.0,Germany,4521.0
426,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.6,283.2,424.79999999999995,566.4,708.0,746.8,785.6,824.4,863.2,902.0,955.6,1009.2,1062.8,1116.4,1170.0,1193.6,1217.2,1240.8,1264.4,1288.0,Germany,4068.0
427,Egypt,3041.0,2854.4,2667.8,2481.2,2294.6,2108.0,2165.2,2222.4,2279.6,2336.8,2394.0,2565.2,2736.4,2907.6,3078.8,3250.0,3281.4,3312.8,3344.2,3375.6,3407.0,3323.0,3239.0,3155.0,3071.0,2987.0,3002.0,3017.0,3032.0,3047.0,3062.0,Germany,20249.0
428,Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,106.0,159.0,212.0,265.0,316.6,368.2,419.8,471.4,523.0,660.0,797.0,934.0,1071.0,1208.0,1184.4,1160.8,1137.2,1113.6,1090.0,Germany,3086.0
429,Estonia,99.0,109.2,119.4,129.6,139.8,150.0,174.4,198.8,223.2,247.6,272.0,331.8,391.6,451.4,511.2,571.0,592.8,614.6,636.4,658.2,680.0,727.4,774.8,822.2,869.6,917.0,908.8,900.6,892.4,884.2,876.0,Germany,3565.0
430,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.8,1143.6,1715.3999999999999,2287.2,2859.0,2832.8,2806.6,2780.4,2754.2,2728.0,2691.4,2654.8,2618.2,2581.6,2545.0,2404.8,2264.6,2124.4,1984.2,1844.0,Germany,9976.0
431,Finland,3945.0,3593.2,3241.4,2889.6,2537.8,2186.0,2473.8,2761.6,3049.4,3337.2,3625.0,3788.4,3951.8,4115.2,4278.6,4442.0,4335.0,4228.0,4121.0,4014.0,3907.0,4011.4,4115.8,4220.2,4324.6,4429.0,4376.4,4323.8,4271.2,4218.6,4166.0,Germany,26700.0
432,France,27926.0,26208.8,24491.6,22774.4,21057.2,19340.0,20364.4,21388.8,22413.2,23437.6,24462.0,26622.0,28782.0,30942.0,33102.0,35262.0,34769.6,34277.2,33784.8,33292.4,32800.0,33536.0,34272.0,35008.0,35744.0,36480.0,36694.8,36909.6,37124.4,37339.2,37554.0,Germany,213824.0
433,"Gambia, The",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.2,274.4,411.59999999999997,548.8,686.0,708.2,730.4,752.6,774.8,797.0,792.2,787.4,782.6,777.8,773.0,754.8,736.6,718.4,700.2,682.0,Germany,2938.0
434,Georgia,304.0,327.2,350.4,373.6,396.8,420.0,500.2,580.4,660.6,740.8,821.0,973.0,1125.0,1277.0,1429.0,1581.0,1465.0,1349.0,1233.0,1117.0,1001.0,1291.6,1582.2,1872.8000000000002,2163.4,2454.0,2734.6,3015.2,3295.8,3576.4,3857.0,Germany,10438.0
435,Ghana,3367.0,3273.6,3180.2,3086.8,2993.4,2900.0,3220.8,3541.6,3862.4,4183.2,4504.0,4525.0,4546.0,4567.0,4588.0,4609.0,4624.8,4640.6,4656.4,4672.2,4688.0,4763.2,4838.4,4913.6,4988.8,5064.0,4840.2,4616.4,4392.6,4168.8,3945.0,Germany,29077.0
436,Greece,46501.0,42257.0,38013.0,33769.0,29525.0,25281.0,27769.6,30258.2,32746.8,35235.4,37724.0,40933.8,44143.6,47353.4,50563.2,53773.0,53979.8,54186.6,54393.4,54600.2,54807.0,55602.4,56397.8,57193.2,57988.6,58784.0,57888.6,56993.2,56097.8,55202.4,54307.0,Germany,331177.0
437,Hungary,5854.0,5888.4,5922.8,5957.2,5991.6,6026.0,7879.0,9732.0,11585.0,13438.0,15291.0,16571.6,17852.2,19132.8,20413.4,21694.0,21213.8,20733.6,20253.4,19773.2,19293.0,19118.4,18943.8,18769.2,18594.6,18420.0,20109.8,21799.6,23489.4,25179.2,26869.0,Germany,113447.0
438,India,9399.0,8707.8,8016.6,7325.4,6634.2,5943.0,5715.4,5487.8,5260.2,5032.6,4805.0,5059.8,5314.6,5569.4,5824.2,6079.0,5804.0,5529.0,5254.0,4979.0,4704.0,5087.0,5470.0,5853.0,6236.0,6619.0,6668.8,6718.6,6768.4,6818.2,6868.0,Germany,44417.0
439,Indonesia,3008.0,2796.2,2584.4,2372.6,2160.8,1949.0,1784.0,1619.0,1454.0,1289.0,1124.0,1379.2,1634.4,1889.6,2144.8,2400.0,2383.6,2367.2,2350.8,2334.4,2318.0,2171.6,2025.2,1878.8,1732.4,1586.0,1600.8,1615.6,1630.4,1645.2,1660.0,Germany,14045.0
440,Iran,8435.0,9012.2,9589.4,10166.6,10743.8,11321.0,12855.2,14389.4,15923.6,17457.8,18992.0,20498.6,22005.2,23511.8,25018.4,26525.0,25875.8,25226.6,24577.4,23928.2,23279.0,21634.2,19989.4,18344.6,16699.8,15055.0,15166.4,15277.8,15389.2,15500.6,15612.0,Germany,119219.0
441,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.4,2418.8,3628.2000000000003,4837.6,6047.0,5920.8,5794.6,5668.4,5542.2,5416.0,6488.4,7560.8,8633.2,9705.6,10778.0,10599.8,10421.6,10243.4,10065.2,9887.0,Germany,32128.0
442,Ireland,1369.0,1355.2,1341.4,1327.6,1313.8,1300.0,1542.2,1784.4,2026.6,2268.8,2511.0,2810.6,3110.2,3409.8,3709.4,4009.0,3938.0,3867.0,3796.0,3725.0,3654.0,3577.0,3500.0,3423.0,3346.0,3269.0,3365.4,3461.8,3558.2,3654.6,3751.0,Germany,19863.0
443,Israel,2661.0,2520.4,2379.8,2239.2,2098.6,1958.0,1900.6,1843.2,1785.8,1728.4,1671.0,1687.2,1703.4,1719.6,1735.8,1752.0,1636.2,1520.4,1404.6,1288.8,1173.0,1291.6,1410.2,1528.8,1647.4,1766.0,1720.4,1674.8,1629.2,1583.6,1538.0,Germany,12519.0
444,Italy,109777.0,104150.4,98523.8,92897.2,87270.6,81644.0,82408.0,83172.0,83936.0,84700.0,85464.0,88160.0,90856.0,93552.0,96248.0,98944.0,99570.4,100196.8,100823.2,101449.6,102076.0,102502.8,102929.6,103356.4,103783.2,104210.0,106139.2,108068.4,109997.6,111926.8,113856.0,Germany,695971.0
445,Japan,5517.0,5245.4,4973.8,4702.2,4430.6,4159.0,4395.4,4631.8,4868.2,5104.6,5341.0,5688.2,6035.4,6382.6,6729.8,7077.0,7024.6,6972.2,6919.8,6867.4,6815.0,6301.8,5788.6,5275.4,4762.2,4249.0,5775.4,7301.8,8828.2,10354.6,11881.0,Germany,45039.0
446,Jordan,3986.0,3631.6,3277.2,2922.8,2568.4,2214.0,2176.6,2139.2,2101.8,2064.4,2027.0,2001.4,1975.8,1950.2,1924.6,1899.0,1773.6,1648.2,1522.8,1397.4,1272.0,1320.4,1368.8,1417.2,1465.6,1514.0,1445.4,1376.8,1308.2,1239.6,1171.0,Germany,14083.0
447,Kazakhstan,1038.0,1168.8,1299.6,1430.4,1561.2,1692.0,1928.2,2164.4,2400.6,2636.8,2873.0,3597.4,4321.8,5046.2,5770.6,6495.0,7219.2,7943.4,8667.6,9391.8,10116.0,10581.0,11046.0,11511.0,11976.0,12441.0,12875.8,13310.6,13745.4,14180.2,14615.0,Germany,49270.0
448,Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.6,227.2,340.79999999999995,454.4,568.0,589.6,611.2,632.8,654.4,676.0,810.8,945.6,1080.4,1215.2,1350.0,1344.4,1338.8,1333.2,1327.6,1322.0,Germany,3916.0
449,Korea,4256.0,4129.6,4003.2,3876.8,3750.4,3624.0,3292.4,2960.8,2629.2,2297.6,1966.0,2644.8,3323.6,4002.3999999999996,4681.2,5360.0,5265.2,5170.4,5075.6,4980.8,4886.0,4551.2,4216.4,3881.6,3546.8,3212.0,4371.6,5531.2,6690.799999999999,7850.4,9010.0,Germany,32314.0
450,Kyrgyzstan,159.0,180.6,202.2,223.8,245.4,267.0,302.0,337.0,372.0,407.0,442.0,559.0,676.0,793.0,910.0,1027.0,1119.4,1211.8,1304.2,1396.6,1489.0,1541.6,1594.2,1646.8,1699.4,1752.0,1922.4,2092.8,2263.2,2433.6,2604.0,Germany,7740.0
451,Latvia,283.0,303.2,323.4,343.6,363.8,384.0,460.2,536.4,612.6,688.8,765.0,901.0,1037.0,1173.0,1309.0,1445.0,1489.0,1533.0,1577.0,1621.0,1665.0,1811.2,1957.4,2103.6,2249.8,2396.0,2463.8,2531.6,2599.4,2667.2,2735.0,Germany,9673.0
452,Lebanon,2229.0,2188.2,2147.4,2106.6,2065.8,2025.0,2572.0,3119.0,3666.0,4213.0,4760.0,4992.6,5225.2,5457.8,5690.4,5923.0,5500.6,5078.2,4655.8,4233.4,3811.0,4117.6,4424.2,4730.8,5037.4,5344.0,5213.8,5083.6,4953.4,4823.2,4693.0,Germany,28785.0
453,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,422.0,633.0,844.0,1055.0,1009.4,963.8,918.2,872.6,827.0,748.8,670.6,592.4,514.2,436.0,399.4,362.8,326.2,289.6,253.0,Germany,2571.0
454,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.8,207.6,311.4,415.2,519.0,531.0,543.0,555.0,567.0,579.0,601.6,624.2,646.8,669.4,692.0,725.4,758.8,792.2,825.6,859.0,Germany,2649.0
455,Lithuania,205.0,232.2,259.4,286.6,313.8,341.0,386.8,432.6,478.4,524.2,570.0,718.0,866.0,1014.0,1162.0,1310.0,1388.4,1466.8,1545.2,1623.6,1702.0,2185.2,2668.4,3151.6,3634.8,4118.0,4216.6,4315.2,4413.8,4512.4,4611.0,Germany,12857.0
456,Luxembourg,1857.0,1752.8,1648.6,1544.4,1440.2,1336.0,1382.8,1429.6,1476.4,1523.2,1570.0,1580.4,1590.8,1601.2,1611.6,1622.0,1580.2,1538.4,1496.6,1454.8,1413.0,1565.8,1718.6,1871.4,2024.2,2177.0,2350.4,2523.8,2697.2,2870.6,3044.0,Germany,13019.0
457,Macedonia,16028.0,14926.0,13824.0,12722.0,11620.0,10518.0,10776.8,11035.6,11294.4,11553.2,11812.0,11202.2,10592.4,9982.6,9372.8,8763.0,10892.6,13022.2,15151.8,17281.4,19411.0,19298.6,19186.2,19073.8,18961.4,18849.0,17678.0,16507.0,15336.0,14165.0,12994.0,Germany,98375.0
458,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2,186.4,279.6,372.8,466.0,462.4,458.8,455.2,451.6,448.0,470.4,492.8,515.2,537.6,560.0,563.0,566.0,569.0,572.0,575.0,Germany,2049.0
459,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.4,510.8,766.2,1021.6,1277.0,1328.8,1380.6,1432.4,1484.2,1536.0,1653.4,1770.8,1888.2,2005.6,2123.0,2157.4,2191.8,2226.2,2260.6,2295.0,Germany,7231.0
460,Moldova,311.0,339.0,367.0,395.0,423.0,451.0,530.0,609.0,688.0,767.0,846.0,1018.6,1191.2,1363.8,1536.4,1709.0,1835.2,1961.4,2087.6,2213.8,2340.0,2372.4,2404.8,2437.2,2469.6,2502.0,2463.4,2424.8,2386.2,2347.6,2309.0,Germany,10468.0
461,Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,128.4,192.60000000000002,256.8,321.0,325.0,329.0,333.0,337.0,341.0,377.2,413.4,449.6,485.8,522.0,752.6,983.2,1213.8,1444.4,1675.0,Germany,2859.0
462,Morocco,5996.0,5900.4,5804.8,5709.2,5613.6,5518.0,5128.2,4738.4,4348.6,3958.8,3569.0,4350.8,5132.6,5914.4,6696.2,7478.0,7357.2,7236.4,7115.6,6994.8,6874.0,7133.4,7392.8,7652.2,7911.6,8171.0,8274.2,8377.4,8480.6,8583.8,8687.0,Germany,46293.0
463,Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.2,320.4,480.59999999999997,640.8,801.0,800.8,800.6,800.4,800.2,800.0,769.8,739.6,709.4,679.2,649.0,619.6,590.2,560.8,531.4,502.0,Germany,2752.0
464,Netherlands,49056.0,43722.4,38388.8,33055.2,27721.6,22388.0,23890.4,25392.8,26895.2,28397.6,29900.0,30337.8,30775.6,31213.4,31651.2,32089.0,32164.4,32239.8,32315.2,32390.6,32466.0,32587.8,32709.6,32831.4,32953.2,33075.0,34547.4,36019.8,37492.2,38964.6,40437.0,Germany,239411.0
465,New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4,160.8,241.20000000000002,321.6,402.0,414.4,426.8,439.2,451.6,464.0,483.6,503.2,522.8,542.4,562.0,584.2,606.4,628.6,650.8,673.0,Germany,2101.0
466,Nigeria,1400.0,1278.2,1156.4,1034.6,912.8,791.0,1403.2,2015.4,2627.6000000000004,3239.8,3852.0,3901.6,3951.2,4000.8,4050.4,4100.0,4113.6,4127.2,4140.8,4154.4,4168.0,4174.0,4180.0,4186.0,4192.0,4198.0,4110.8,4023.6,3936.4,3849.2,3762.0,Germany,22271.0
467,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.2,784.4,1176.6,1568.8,1961.0,1966.2,1971.4,1976.6,1981.8,1987.0,1966.0,1945.0,1924.0,1903.0,1882.0,1777.6,1673.2,1568.8,1464.4,1360.0,Germany,7190.0
468,Pakistan,8921.0,7948.4,6975.8,6003.2,5030.6,4058.0,3983.6,3909.2,3834.8,3760.4,3686.0,4052.2,4418.4,4784.6,5150.8,5517.0,5228.4,4939.8,4651.2,4362.6,4074.0,4070.0,4066.0,4062.0,4058.0,4054.0,4001.8,3949.6,3897.4,3845.2,3793.0,Germany,34103.0
469,Peru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.6,749.2,1123.8000000000002,1498.4,1873.0,1929.0,1985.0,2041.0,2097.0,2153.0,2230.2,2307.4,2384.6,2461.8,2539.0,2606.8,2674.6,2742.4,2810.2,2878.0,Germany,9443.0
470,Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708.0,3416.0,5124.0,6832.0,8540.0,8239.8,7939.6,7639.4,7339.2,7039.0,6212.4,5385.8,4559.2,3732.6,2906.0,2929.0,2952.0,2975.0,2998.0,3021.0,Germany,21506.0
471,Poland,20688.0,21191.0,21694.0,22197.0,22700.0,23203.0,29468.6,35734.2,41999.8,48265.4,54531.0,60575.2,66619.4,72663.6,78707.8,84752.0,85486.0,86220.0,86954.0,87688.0,88422.0,91555.2,94688.4,97821.6,100954.8,104088.0,111188.6,118289.2,125389.8,132490.4,139591.0,Germany,515275.0
472,Portugal,18272.0,16423.6,14575.2,12726.8,10878.4,9030.0,9273.2,9516.4,9759.6,10002.8,10246.0,12693.4,15140.8,17588.2,20035.6,22483.0,21596.8,20710.6,19824.4,18938.2,18052.0,18049.6,18047.2,18044.8,18042.4,18040.0,18403.0,18766.0,19129.0,19492.0,19855.0,Germany,115978.0
473,Romania,7571.0,7581.4,7591.8,7602.2,7612.6,7623.0,10044.4,12465.8,14887.2,17308.6,19730.0,21250.0,22770.0,24290.0,25810.0,27330.0,26645.8,25961.6,25277.4,24593.2,23909.0,23434.8,22960.6,22486.4,22012.2,21538.0,23119.8,24701.6,26283.4,27865.2,29447.0,Germany,137148.0
474,Russia,2720.0,3156.2,3592.4,4028.6,4464.8,4901.0,5450.4,5999.8,6549.2,7098.6,7648.0,9915.8,12183.6,14451.400000000001,16719.2,18987.0,20827.6,22668.2,24508.8,26349.4,28190.0,31917.6,35645.2,39372.8,43100.4,46828.0,49813.4,52798.8,55784.2,58769.6,61755.0,Germany,171029.0
475,Senegal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.8,263.6,395.40000000000003,527.2,659.0,674.0,689.0,704.0,719.0,734.0,717.6,701.2,684.8,668.4,652.0,621.2,590.4,559.6,528.8,498.0,Germany,2543.0
476,Serbia and Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12206.6,24413.2,36619.8,48826.4,61033.0,64499.4,67965.8,71432.2,74898.6,78365.0,Germany,139398.0
477,Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4,240.8,361.20000000000005,481.6,602.0,611.4,620.8,630.2,639.6,649.0,633.0,617.0,601.0,585.0,569.0,553.4,537.8,522.2,506.6,491.0,Germany,2311.0
478,Slovakia,633.0,653.0,673.0,693.0,713.0,733.0,921.6,1110.2,1298.8,1487.4,1676.0,3097.8,4519.6,5941.4,7363.2,8785.0,8986.4,9187.8,9389.2,9590.6,9792.0,10628.2,11464.4,12300.6,13136.8,13973.0,14263.8,14554.6,14845.4,15136.2,15427.0,Germany,51019.0
479,Slovenia,8378.0,7818.2,7258.4,6698.6,6138.8,5579.0,5736.2,5893.4,6050.6,6207.8,6365.0,6072.6,5780.2,5487.8,5195.4,4903.0,5811.4,6719.8,7628.2,8536.6,9445.0,9505.0,9565.0,9625.0,9685.0,9745.0,9656.8,9568.6,9480.4,9392.2,9304.0,Germany,53719.0
480,Somalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.2,442.4,663.5999999999999,884.8,1106.0,1096.2,1086.4,1076.6,1066.8,1057.0,1035.0,1013.0,991.0,969.0,947.0,896.0,845.0,794.0,743.0,692.0,Germany,3802.0
481,South Africa,811.0,771.6,732.2,692.8,653.4,614.0,622.0,630.0,638.0,646.0,654.0,684.8,715.6,746.4,777.2,808.0,826.2,844.4,862.6,880.8,899.0,973.6,1048.2,1122.8,1197.4,1272.0,1199.6,1127.2,1054.8,982.4,910.0,Germany,5968.0
482,Spain,34871.0,33143.4,31415.8,29688.2,27960.6,26233.0,25448.0,24663.0,23878.0,23093.0,22308.0,23676.6,25045.2,26413.8,27782.4,29151.0,28959.2,28767.4,28575.6,28383.8,28192.0,27700.2,27208.4,26716.6,26224.8,25733.0,26697.8,27662.6,28627.4,29592.2,30557.0,Germany,197045.0
483,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.0,3012.0,4518.0,6024.0,7530.0,7065.0,6600.0,6135.0,5670.0,5205.0,5037.0,4869.0,4701.0,4533.0,4365.0,4274.4,4183.8,4093.2,4002.6,3912.0,Germany,21012.0
