"COUNTRY","Country","DLVLEDUC","Level of education","DPROGTYP","Programme orientation","DSRCTYP","Funding source","DTRNSTYP","Type of transactions","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2009","2009","JPY","Yen","6","Millions",,,5672462.8,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2010","2010","JPY","Yen","6","Millions",,,5778762.98,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","1997","1997","JPY","Yen","6","Millions",,,13149247.82,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","1998","1998","JPY","Yen","6","Millions",,,13027493.285,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","1999","1999","JPY","Yen","6","Millions",,,13041254.432,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2000","2000","JPY","Yen","6","Millions",,,12936496.292,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2001","2001","JPY","Yen","6","Millions",,,12657819.867,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2002","2002","JPY","Yen","6","Millions",,,12658038.817,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2003","2003","JPY","Yen","6","Millions",,,12516863.83,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2004","2004","JPY","Yen","6","Millions",,,12260531.32,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2005","2005","JPY","Yen","6","Millions",,,12092236.28,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2006","2006","JPY","Yen","6","Millions",,,11931023.73,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2007","2007","JPY","Yen","6","Millions",,,11971466.05,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2008","2008","JPY","Yen","6","Millions",,,11976219.12,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2009","2009","JPY","Yen","6","Millions",,,11889945.56,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2010","2010","JPY","Yen","6","Millions",,,12148094.31,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","1997","1997","JPY","Yen","6","Millions",,,2858677.51,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","1998","1998","JPY","Yen","6","Millions",,,2830262.344,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","1999","1999","JPY","Yen","6","Millions",,,2790515.567,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2000","2000","JPY","Yen","6","Millions",,,2709223.181,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2001","2001","JPY","Yen","6","Millions",,,2750868.092,,
"JPN","Japan","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2002","2002","JPY","Yen","6","Millions",,,2738438.221,,
