,country,co2,expRD,expEd,expHealth,gdp,year
4331,Indonesia,316792.13,0.0565,0.81785041,2.30133748,234772463823.80835,23
4332,"Iran, Islamic Rep.",418437.703,0.5948399999999999,2.02242684,5.13223505,153544751395.43008,23
4333,Iraq,91117.616,0.04554,1.35636795,2.99196029,46860609877.2527,23
4334,Ireland,42687.547,1.1245100000000001,5.52028847,7.00860691,164284689616.2528,23
4335,Israel,62889.05,3.8978699999999997,4.43177128,7.08944702,126965980105.8387,23
4336,Italy,468349.24,1.06198,5.90086746,7.83297729,1574145823927.7651,23
4337,Jamaica,10667.303,0.06096,2.04667401,4.22014093,9430230564.469898,23
4338,Japan,1240953.137,3.04295,6.08604813,7.61100292,4445658071221.863,23
4339,Jordan,17469.588,0.3524583333333334,4.24678373,9.11606026,10195660789.844852,23
4340,Kazakhstan,142209.927,0.25246,2.04060078,3.72335052,30833699702.759407,23
4341,Kenya,6754.6140000000005,0.35520999999999997,1.48841918,5.16911125,14904517649.847569,23
4343,"Korea, Rep.",466215.04600000003,2.3515,2.47796965,4.4238739,702717332012.9908,23
4344,Kuwait,59922.447,0.14347000000000001,2.59503436,3.23327255,47876510067.1141,23
4345,Kyrgyz Republic,5438.161,0.22271999999999997,2.26654887,5.82382107,1919008090.4964125,23
4346,Lao PDR,1243.113,0.0371,1.09625208,4.47920704,2023324407.303157,23
4347,Latvia,7370.67,0.36002,2.73974204,5.49818659,11749456401.426638,23
4349,Lesotho,1932.509,0.04295,3.10524845,5.62080336,1157832934.5512712,23
4351,Lithuania,12823.499,0.6633899999999999,4.59227228,6.17941618,18781721376.198536,23
4352,Luxembourg,9904.567,1.62595,5.84524488,6.97271538,29557325056.433407,23
4353,North Macedonia,11309.028,0.21064000000000002,4.95398092,9.00857735,4946292774.790463,23
4354,Madagascar,1701.4879999999998,0.33841,2.48880148,5.51154327,6372498719.846128,23
4356,Malaysia,158256.719,0.62622,1.51884329,2.93745017,110202368421.05264,23
4358,Mali,858.078,0.21855,1.41219854,5.05147505,4703504466.532451,23
4359,Malta,2581.5679999999998,0.23706999999999998,5.54750061,7.94301176,5448415539.812485,23
4361,Mauritania,1389.793,0.014190000000000001,1.01303697,5.29233122,2051147606.7368739,23
4362,Mauritius,3061.945,0.32604,1.69130635,3.22486687,5816553826.855186,23
4363,Mexico,440208.68200000003,0.39314,2.4137032000000005,5.81486464,729336319677.4492,23
4365,Moldova,4290.39,0.32405,2.6779592,5.85097837,1980907434.768264,23
4367,Mongolia,8034.397,0.2518,2.3848865000000004,3.51071429,1595297355.7834878,23
4368,Morocco,37561.081,0.63071,1.24859071,4.55366516,52064058833.97393,23
4369,Mozambique,1917.8410000000001,0.42951000000000006,1.39456248,4.01965427,6303391143.833859,23
4370,Myanmar,9845.895,0.15347333333333332,0.23014776,2.25504756,10467109977.67168,23
4371,Namibia,1873.8370000000002,0.14165,5.27504635,10.0339632,4811994024.878714,23
4373,Nepal,2841.925,0.05439,0.75310171,4.39844322,6330473096.540708,23
4374,Netherlands,183067.641,1.7839,6.35440063,9.05657005,578792325056.4333,23
4375,New Zealand,34081.098,1.14891,5.82977438,7.72169209,88250885550.26262,23
4376,Nicaragua,4411.401,0.04032,2.55710101,6.08317614,5322454925.847458,23
4378,Nigeria,100318.119,0.13223,0.92982918,5.05360985,104911947834.12164,23
4379,Norway,45221.444,1.6803599999999999,7.66358662,9.21471977,228858506821.8412,23
4380,Oman,32390.611,0.13645,2.6295166,3.17294717,21633708220.007256,23
4381,Pakistan,118895.141,0.2921433333333333,0.60844594,2.43137884,91760542940.0717,23
4383,Panama,6153.226,0.32109,4.31301737,6.61838865,13693981200.0,23
4384,Papua New Guinea,3945.692,0.031580000000000004,1.39265394,2.39713621,3536411824.2958045,23
4385,Paraguay,4070.37,0.06135,1.63003397,4.2982316,7691367471.179918,23
4386,Peru,26380.397999999997,0.10812999999999999,2.8541851,5.1522069,58731030121.8671,23
4387,Philippines,71425.826,0.12994,1.155797,3.19143724,87039145965.28256,23
4388,Poland,302252.475,0.53884,4.08863592,5.96231365,217827260805.842,23
4389,Portugal,61216.898,0.6975899999999999,6.32260942,8.90702629,164862142212.1896,23
4390,Qatar,41521.441,0.4786,2.64798331,3.52963948,23533791208.79121,23
4391,Romania,101062.52,0.39708000000000004,4.46193647,5.37136745,57806506024.09639,23
4392,Russian Federation,1604242.8269999998,1.28603,2.99701405,5.15845108,430347770731.7868,23
4393,Rwanda,520.714,0.66627,2.66805673,8.02439117,2138244785.2247262,23
4397,Saudi Arabia,327272.416,0.062329999999999997,2.87984729,3.97909737,215807655244.42398,23
4398,Senegal,4976.119000000001,0.2909,1.55609691,4.3290267,8683229268.119787,23
4399,Serbia,61066.551,0.5213800000000001,5.68312502,8.13506126,22482365321.765587,23
4400,Seychelles,550.05,0.41183000000000003,4.14589357,5.35819769,705704816.0423651,23
4402,Singapore,31132.83,1.99679,1.3372829,3.60699248,97645448283.77913,23
4403,Slovak Republic,39493.59,0.56247,4.74354792,5.44849873,46816589164.78555,23
4404,Slovenia,15511.41,1.24528,5.82858562,8.09883595,29634713641.096844,23
4406,South Africa,404459.099,0.76051,2.36641979,6.91403675,175256916996.04742,23
4407,Spain,321097.188,1.02219,5.37842989,7.56392097,905492099322.7992,23
4408,Sri Lanka,11078.007,0.172555,2.07616782,3.76927328,18881765437.215084,23
4410,St. Lucia,359.366,0.30598000000000003,1.83492863,5.85375929,987407407.4074073,23
4411,St. Vincent and the Grenadines,198.018,0.12028,2.77746987,4.18275356,481806296.2962962,23
4412,Sudan,9072.158000000001,0.33981999999999996,1.26332223,3.89187932,17646503525.174343,23
4414,Eswatini,1048.762,0.27013000000000004,2.91704059,6.37864399,2197612767.1949973,23
4415,Sweden,54781.312999999995,3.6097699999999997,6.91412926,8.31443501,334337212322.0756,23
4416,Switzerland,40193.987,2.5853775000000003,3.26622319,10.40008259,352914820672.7556,23
4417,Tajikistan,2075.522,0.06885,0.76923078,4.70218658,1555301496.0475595,23
4418,Tanzania,3806.3459999999995,0.33462,1.49158514,5.34231472,15224257698.48202,23
4419,Thailand,205880.048,0.24534,2.04556847,3.24312663,152280677649.0553,23
4421,Togo,1463.1329999999998,0.23476999999999998,0.50833428,3.50267553,2111093197.9904344,23
4423,Trinidad and Tobago,31987.241,0.11500999999999999,1.90437138,4.18767166,11305459802.068277,23
4424,Tunisia,21246.597999999998,0.6504300000000001,2.80898786,5.46378517,27453084982.537838,23
4425,Turkey,218523.86399999997,0.46945,3.57052279,5.01427698,314595397485.4625,23
4428,Uganda,1628.148,0.25611999999999996,2.03692341,8.65062141,6606884390.7801895,23
4429,Ukraine,352431.703,1.11287,3.64921904,6.54574108,50084197498.452934,23
4430,United Arab Emirates,106783.04,0.48622,1.62154937,2.64634395,124346358066.71205,23
4431,United Kingdom,540006.087,1.5895,6.45757771,8.21229839,2053018775510.204,23
4432,United States,5675701.926,2.56455,6.52229786,14.52157784,11458243878000.0,23
4433,Uruguay,4598.418,0.26998249999999996,5.47117043,10.44789505,12045631091.174387,23
4434,Uzbekistan,127120.222,0.26825,1.93945205,5.29065943,10134453435.46029,23
4436,"Venezuela, RB",192103.129,0.18907000000000002,3.78109097,7.50703812,83620628582.10815,23
4437,Vietnam,78767.16,0.1924755555555556,1.53227544,4.65504885,39552513316.07343,23
4439,Zambia,2112.192,0.00847,2.44050002,7.18999434,4901839731.265714,23
4441,Albania,4165.712,0.08757000000000001,2.82082701,6.77337217,7184681398.569796,24
4442,Algeria,88510.379,0.16357,2.52882028,3.5440731,85325003122.09473,24
4444,Angola,18793.375,0.03229,1.68663394,3.96719909,23552052407.548832,24
4446,Argentina,157589.325,0.40376,3.74438357,7.22868299,164657930452.78662,24
4447,Armenia,3644.998,0.25659,1.29411495,6.05510092,3576615240.416159,24
4448,Australia,342699.485,1.8545599999999998,5.81345654,8.10948753,612490396927.0167,24
4449,Austria,72140.891,2.1661200000000003,6.99610281,9.70939827,300904221504.8423,24
4450,Azerbaijan,32089.917,0.29830999999999996,0.8643235,2.66530418,8680370408.05943,24
4452,Bahrain,17953.631999999998,0.10116,2.25667477,3.47338176,13150159574.468084,24
4455,Belarus,58158.62,0.62759,4.54897404,5.93219662,23144351851.85185,24
4456,Belgium,111102.766,1.80898,6.995275500000001,9.36668777,368537000248.3238,24
4460,Bolivia,11114.677,0.24245,2.53551769,4.86315727,8773451738.911291,24
4461,Bosnia and Herzegovina,15610.419,0.01524,5.16201019,9.06270218,10596205714.285715,24
4462,Botswana,3898.0209999999997,0.53286,3.38186216,5.79530239,8957467706.535404,24
4463,Brazil,337826.042,0.9634299999999999,3.4713707,8.13533783,669316654017.0941,24
4464,Brunei Darussalam,4998.121,0.03701,2.11639547,2.54709625,7872333215.004142,24
4465,Bulgaria,46801.920999999995,0.47448999999999997,4.09508324,6.89090872,26157894736.842102,24
4466,Burkina Faso,1103.767,0.24197,1.9123738999999997,4.74466419,5451688868.429736,24
4467,Burundi,198.018,0.20068,2.36833215,7.70102644,915257323.3960996,24
4468,Cabo Verde,330.03,0.07264,3.12336469,4.37710667,924318490.7598,24
4469,Cambodia,2445.889,0.0603276923076923,1.37288404,7.093990799999999,5337833248.03924,24
4471,Canada,553357.634,2.0041599999999997,6.64661694,9.09723568,1023196771714.0662,24
4473,Chad,748.068,0.3005,1.91793466,5.50012684,4422855929.21428,24
4474,Chile,59775.767,0.30956999999999996,2.7236371,6.90115023,99210392857.6116,24
4475,China,5233538.733,1.21498,1.28745568,4.25689554,1955347004963.271,24
4476,Colombia,55071.005999999994,0.15353,4.26406622,5.79892826,117081522349.67728,24
4478,"Congo, Dem. Rep.",1191.775,0.26777,0.18554328,4.32298088,10297483481.223013,24
4480,Costa Rica,6930.63,0.37451999999999996,4.39625788,6.65927315,18528955524.627224,24
4481,Cote d'Ivoire,7664.03,0.0956,0.77398419,5.15417147,16584164236.220413,24
4482,Croatia,22376.034,1.03207,5.24364805,6.56943607,41587470546.79457,24
4483,Cuba,25005.272999999997,0.60231,5.4684186,6.83178759,38203000000.0,24
4484,Cyprus,7334.0,0.33564,2.23180842,5.40558147,17320552500.0,24
4485,Czech Republic,116757.28,1.1455899999999999,5.59383297,6.3854723,119814434353.57475,24
4486,Denmark,50600.933,2.4191599999999998,7.52562666,9.00743198,251373002954.3823,24
4490,Ecuador,29046.307,0.08111,1.73261905,5.55078459,36591661000.0,24
4491,"Egypt, Arab Rep.",150911.718,0.26994,1.57912993,4.85732365,78782467532.46753,24
4492,El Salvador,6365.911999999999,0.09979333333333333,4.01650906,8.49746799,13724810900.0,24
4495,Estonia,17282.571,0.85193,3.78673196,5.119555,12144397515.52795,24
4496,Ethiopia,5295.148,0.17917,1.32524514,4.31281853,10131187261.442078,24
4498,Finland,67186.774,3.31494,6.27308273,8.05912876,197116960516.51352,24
4499,France,383758.88399999996,2.09461,7.383909700000001,10.16429329,2115742488204.6191,24
4500,Gabon,4686.4259999999995,0.41633000000000003,1.35954642,3.33139825,7770219479.726477,24
4501,"Gambia, The",322.69599999999997,0.020390000000000002,0.75893098,5.40308571,961900106.8927507,24
4502,Georgia,4323.393,0.2442,1.21131921,8.3163681,5125365191.986644,24
4503,Germany,815969.839,2.4265,7.70044041,10.14598751,2809187981127.39,24
4504,Ghana,7348.668000000001,0.23156999999999997,0.72471851,3.10012674,8881368538.07671,24
4505,Greece,97149.83099999999,0.5273,4.74509525,8.09390354,240521261484.9764,24
4507,Guatemala,11375.034,0.035,2.11004138,6.528557299999999,23965275794.37488,24
4512,Honduras,7367.003000000001,0.04155,2.45127177,6.85484314,8869311410.951305,24
4513,Hungary,57458.223,0.86035,5.40987921,7.77005482,103960017914.05788,24
4514,Iceland,2244.2039999999997,2.6976299999999998,7.68601751,9.46441174,13834750404.96241,24
4515,India,1154320.262,0.7569,0.71163452,3.95739198,709148514804.6594,24
4516,Indonesia,337635.35799999995,0.06097,0.74926209,2.17213154,256836875295.4519,24
4517,"Iran, Islamic Rep.",447036.636,0.50453,1.88933539,5.18574619,190043433964.84134,24
4518,Iraq,114084.037,0.04554,2.72581053,3.84302664,36627901762.06301,24
4519,Ireland,43761.977999999996,1.17866,5.70189571,7.22511625,193870692823.44174,24
4520,Israel,59020.365,3.8773199999999997,4.34062433,7.02626944,135477431950.02232,24
4521,Italy,473970.751,1.05312,6.22569847,8.16549301,1803226967966.228,24
4522,Jamaica,10670.97,0.06096,2.47339988,4.80435324,10174664853.947563,24
4523,Japan,1262394.086,3.02952,6.14675188,7.65719414,4815148854362.112,24
4524,Jordan,19240.749,0.36802666666666667,3.54715109,9.02237034,11411390409.026798,24
4525,Kazakhstan,173053.06399999998,0.24836999999999998,2.32004929,3.98307776,43151647002.609634,24
4526,Kenya,7623.693,0.35520999999999997,1.41600454,5.344937799999999,16095337093.836597,24
4528,"Korea, Rep.",482276.506,2.53248,2.48939943,4.38896513,793175007858.0659,24
4529,Kuwait,63534.442,0.1301,2.19786501,2.7573216,59439090600.61079,24
4530,Kyrgyz Republic,5874.534000000001,0.19926,2.33701825,6.20281315,2211534585.003399,24
4531,Lao PDR,1305.452,0.0371,0.79425544,3.54057336,2366398119.882102,24
4532,Latvia,7403.673000000001,0.40013000000000004,3.50360227,6.23694801,14401882398.85521,24
4534,Lesotho,1983.8470000000002,0.05532,3.21014476,5.63196611,1511236655.5204654,24
4536,Lithuania,13245.204,0.75066,3.44840479,5.50604343,22627507451.564827,24
4537,Luxembourg,11268.691,1.6026200000000002,6.20779228,7.34548569,34685281847.529175,24
4538,North Macedonia,11191.684,0.23237,4.71959209,8.46505356,5682719260.0763,24
4539,Madagascar,1807.8310000000001,0.22353,2.54345131,6.13453531,5064732715.7261505,24
4541,Malaysia,171879.62399999998,0.5999,1.45687652,2.87255526,124749473684.21053,24
4543,Mali,891.081,0.21855,1.58778358,5.21853399,5444474268.424911,24
4544,Malta,2574.234,0.49256000000000005,5.64669037,8.11969376,6098092511.830046,24
4546,Mauritania,1536.473,0.014190000000000001,0.91157949,4.78011036,2362501023.2424912,24
4547,Mauritius,3091.281,0.36818,1.82723427,3.36119127,6578844486.062876,24
4548,Mexico,441308.782,0.38816,2.58744621,5.9539032,782240601984.7599,24
4550,Moldova,4554.414000000001,0.34903,4.42308426,7.47486877,2598249555.89984,24
4552,Mongolia,8551.444,0.26777,2.28126287,3.57047367,1992066808.0959773,24
4553,Morocco,43310.937000000005,0.6231033333333333,1.2867743999999999,4.72918844,59626020162.381584,24
4554,Mozambique,1921.5079999999998,0.43801,1.31992352,4.15233994,7631120533.361676,24
4555,Myanmar,12434.796999999999,0.14478666666666667,0.23082776,2.12147737,10567354056.404905,24
4556,Namibia,1961.845,0.14165,4.97990847,10.34174252,6480441754.261034,24
4558,Nepal,2669.5759999999996,0.05439,0.73791564,4.61542797,7273938314.719876,24
4559,Netherlands,185275.175,1.7890099999999998,6.24974012,9.1107645,657171591755.6494,24
4560,New Zealand,34554.141,1.13467,6.08666468,7.90090561,103905210084.03363,24
4561,Nicaragua,4426.069,0.04571,2.27378821,6.05740356,5795568204.645324,24
4563,Nigeria,98997.99900000001,0.13223,1.202034,4.63368416,136385979322.43695,24
4564,Norway,42647.21,1.54506,7.32308102,8.82115746,264511630666.98315,24
4565,Oman,27986.543999999998,0.13645,2.43747163,2.97564673,24763713000.600464,24
4566,Pakistan,131601.296,0.36451666666666666,0.65464765,2.34722686,107759683863.12317,24
4568,Panama,5804.861,0.22646,4.64440823,6.99114799,15013381700.0,24
4569,Papua New Guinea,4488.407999999999,0.031580000000000004,1.69095027,2.5798316000000003,3927157866.964647,24
4570,Paraguay,4088.705,0.060660000000000006,1.59777296,4.23106956,9624440836.293095,24
4571,Peru,31895.566000000003,0.15578,2.7096857999999995,4.8343029,66768703497.56869,24
4572,Philippines,74066.06599999999,0.12068499999999999,1.13168335,3.16792512,95001994599.56404,24
4573,Poland,304416.005,0.5525100000000001,3.95911527,5.8686347,255110181539.80756,24
4574,Portugal,63145.74,0.7287100000000001,6.60512733,9.3029995,189034502110.7524,24
4575,Qatar,42944.237,0.4786,2.305475,3.0744617,31734065934.06593,24
4576,Romania,96904.14199999999,0.38942,4.04278946,5.47733545,74972669056.59221,24
4577,Russian Federation,1602115.967,1.15133,2.79469705,4.755548,591016690742.7976,24
4578,Rwanda,528.048,0.66627,2.19401336,8.54291725,2376384754.3246245,24
4582,Saudi Arabia,395834.315,0.05315,2.56183004,3.58400607,258742263029.0083,24
4583,Senegal,5232.809,0.2909,1.60957205,4.51964331,10167441854.469406,24
4584,Serbia,61066.551,0.30444,5.59544659,8.24590302,26141968161.092403,24
4585,Seychelles,737.067,0.34658,3.81282496,5.19606733,839319927.2727273,24
4587,Singapore,28474.255,2.07859,1.02267361,3.15019822,115035498757.54347,24
4588,Slovak Republic,38749.189,0.50149,4.97496414,6.37190485,57332015147.75268,24
4589,Slovenia,15746.098,1.36806,5.71562815,7.93957281,34414784504.235176,24
4591,South Africa,450186.589,0.81334,2.81680274,6.81141186,228590027400.6533,24
4592,Spain,339428.521,1.03849,5.46495342,7.65912247,1067093369754.1594,24
4593,Sri Lanka,12299.118,0.1821,2.20044851,4.17515469,20662525941.29855,24
4595,St. Lucia,355.699,0.30598000000000003,1.75279999,5.3244772000000005,1066666666.6666666,24
4596,St. Vincent and the Grenadines,220.02,0.12028,2.60138392,4.07436132,521975111.1111111,24
4597,Sudan,11463.042,0.29586,1.57302713,4.15593481,21457470202.78392,24
4599,Eswatini,1041.428,0.27013000000000004,3.02394485,6.81432486,2770082822.4657874,24
4600,Sweden,54520.956,3.3873699999999998,6.72247171,8.12580395,385118044877.4647,24
4601,Switzerland,40443.343,2.6726900000000002,3.23637605,10.47868919,394163688781.6646,24
4602,Tajikistan,2563.2329999999997,0.06697,0.89477104,4.79911184,2076182460.8651745,24
4603,Tanzania,4363.73,0.33462,1.9667486,5.7373414,16675948414.757338,24
4604,Thailand,221442.796,0.23829,2.01255894,3.13893557,172895749632.04584,24
4606,Togo,1397.1270000000002,0.23476999999999998,0.59905261,3.69210696,2255942249.332178,24
4608,Trinidad and Tobago,33432.039,0.11441,1.85756683,4.30805206,13280275123.035402,24
4609,Tunisia,22299.027000000002,0.73095,2.78806877,5.45323801,31183139301.48535,24
4610,Turkey,225421.491,0.50215,3.52044296,4.90964413,408865286824.668,24
4613,Uganda,1738.158,0.26056,2.68955016,10.28578472,7939487473.863181,24
4614,Ukraine,343396.215,1.0825799999999999,3.40481019,6.16856956,64819702951.68265,24
4615,United Arab Emirates,113174.621,0.48622,1.40600681,2.46204352,147824370319.94556,24
4616,United Kingdom,539239.684,1.5423,6.80794573,8.48447704,2416931526913.2188,24
4617,United States,5756075.232000001,2.50243,6.61047077,14.60988235,12213729147000.0,24
4618,Uruguay,5610.51,0.301785,4.71744728,9.01818657,13686329889.611166,24
4619,Uzbekistan,126071.46,0.27041,1.84646952,4.9366169,12030023547.880692,24
4621,"Venezuela, RB",151733.126,0.18907000000000002,3.67353368,6.78156996,112453382329.61456,24
4622,Vietnam,90549.231,0.19222111111111112,1.72000039,4.82393265,45427854693.25543,24
4624,Zambia,2145.195,0.02223,2.41501522,7.04994965,6221077674.778714,24
4626,Albania,4253.72,0.08757000000000001,2.66531777,6.33554173,8052075642.107814,25
4627,Algeria,107278.085,0.06604,2.24167275,3.2351612999999997,103198251003.394,25
4629,Angola,19156.408,0.03229,1.27875817,2.85219526,36970918699.25229,25
4631,Argentina,162110.736,0.42073999999999995,3.9133997000000003,7.61078882,198737095012.28165,25
4632,Armenia,4349.062,0.25761,1.47841108,5.8618803,4900469950.090335,25
4633,Australia,350172.831,2.0200400000000003,5.73987436,7.99008226,693407758231.8448,25
