,country,co2,expRD,expEd,expHealth,gdp,year
2468,Kenya,12541.14,0.78577,1.81927824,5.50903987884521,50412754861.0191,2012
2469,Kyrgyz Republic,10131.921,0.1661,4.22100592,7.38423013687134,6605139933.410631,2012
2470,Latvia,7062.642,0.66424,3.26500082,6.58249998092651,28330632928.555885,2012
2471,Lesotho,2398.218,0.0206949999999999,5.13855696,10.252308739556224,2526185314.174379,2012
2472,Lithuania,13831.924,0.89469,4.19061089,4.76922988891602,42943442157.7701,2012
2473,"Macao SAR, China",1345.789,0.04807,,3.33735990524292,43031577366.425125,2012
2474,Madagascar,2768.585,0.0757533333333333,1.73897839,2.34067010879517,11578978052.87889,2012
2475,Malaysia,218707.214,1.09269,1.86438668,5.73902988433838,314443149443.1494,2012
2476,Mali,2299.209,0.476008,0.41355813,3.47949004173279,12441946098.401754,2012
2477,Malta,2680.577,0.82618,5.65042686,6.52242994308472,9462238256.978477,2012
2478,Mauritius,3967.694,0.17773,1.9007318,3.41820001602173,11668685524.126455,2012
2479,Mexico,496324.783,0.42096,3.01412058,5.10309982299805,1201089987015.4524,2012
2480,Nepal,5856.199,0.3022,0.90575534,3.76116991043091,18851513891.065998,2012
2481,Netherlands,171765.947,1.91627,7.03788567,5.4102201461792,838971306990.9064,2012
2482,New Zealand,34139.77,1.19256,7.57564592,7.15062999725342,176247979235.90558,2012
2483,Niger,1763.827,,1.40913451,3.20938992500305,9426913349.22319,2012
2484,Norway,44499.045,1.61858,7.43971157,7.37470006942749,509506317146.54065,2012
2485,Oman,59658.423,0.20837,2.10387325,4.774519920349125,76511059935.9394,2012
2486,Pakistan,170126.798,0.31101,0.67824304,2.13628005981445,224383620829.56964,2012
2487,Panama,10029.245,0.07534,3.96660495,3.15900993347168,40429700000,2012
2488,Peru,55261.69,0.0553,2.5478096,2.92276000976563,192648999090.0819,2012
2489,Poland,299920.263,0.88086,4.33011627,4.81181001663208,498523568248.11914,2012
2490,Portugal,46013.516,1.37777,6.13052416,4.94940996170044,216236608773.9764,2012
2491,Saudi Arabia,564842.678,0.87684,2.74473119,5.13781023025513,735974843348.6641,2012
2492,Senegal,7913.386,0.489702,1.20803773,4.7331600189209,17824398468.8858,2012
2493,Slovak Republic,32804.982,0.80495,5.41073561,3.86770009994507,94534730680.60231,2012
2494,Slovenia,14675.334,2.57319,6.1747551,5.62023019790649,46580457470.27691,2012
2495,South Africa,464674.906,0.73363,4.26170158,5.81551990509033,396332702639.4963,2012
2496,Spain,264779.402,1.28788,6.6031642,4.4693398475647,1324820091194.6665,2012
2497,Sri Lanka,16061.46,0.11283,1.43723977,1.49617004394531,68434409315.112305,2012
2498,St. Lucia,407.037,0.30598,2.26311636,3.27298998832703,1605146777.7777777,2012
2499,Eswatini,1235.779,0.27013,3.41327834,6.932993253072104,4886658806.333739,2012
2500,Sweden,47047.61,3.27772,9.0407753,7.5369701385498,552483727282.8025,2012
2501,Switzerland,37854.441,3.18623,3.58276772,5.03337001800537,668043613696.2872,2012
2502,Thailand,273088.824,0.4015499999999999,2.68023992,4.53670978546143,397558222957.1696,2012
2503,Togo,2409.219,0.22324,1.63061213,4.71920013427734,3873308389.300063,2012
2504,Tunisia,27003.788,0.68206,3.76331949,6.25037002563477,45044112939.36871,2012
2505,United Kingdom,468261.232,1.59382,8.1714592,5.56251502037048,2704887678386.7217,2012
2506,Uruguay,8694.457,0.3276,5.62837696,4.436035919189454,51264390114.2305,2012
2507,Zambia,3678.001,0.27819,1.29786623,3.1137771606445286,25503060420.026028,2012
2508,Argentina,193701.941,0.61849,6.22042274,5.43661022186279,552025140252.2463,2013
2509,Armenia,5496.833,0.22216,1.37565804,2.65018010139465,11121465767.406683,2013
2510,Australia,372317.844,2.1787,5.91920567,5.22974014282227,1576184467015.492,2013
2511,Austria,62529.684,2.95492,7.42312813,5.54711008071899,430068712971.8673,2013
2512,Azerbaijan,35496.56,0.20969,1.06307197,2.44213008880615,74164435946.46272,2013
2513,Bangladesh,69456.647,,0.49392259,1.96616005897522,149990451022.28983,2013
2514,Belgium,97501.863,2.33393,8.02433109,6.63052988052368,521642714407.8428,2013
2515,Benin,5042.125,,0.76462746,3.3275101184845,12517845732.209543,2013
2516,Brazil,503677.118,1.19567,3.55141115,5.8388500213623,2472806919901.6743,2013
2517,Bulgaria,39599.933,0.63724,4.05600834,4.07420015335083,55615397665.58089,2013
2518,Burundi,410.704,0.12423,1.46962726,5.99535989761353,2451625332.7458434,2013
2519,Cameroon,5020.123,,0.50069511,2.76801991462708,32357345500.98846,2013
2520,Canada,519188.528,1.70964,7.67859077,5.27443981170654,1847208522155.3384,2013
2521,Chile,83226.232,0.3887,3.54739046,4.52942991256714,278384345259.37695,2013
2522,Colombia,92734.763,0.27128,4.90206432,4.87855005264282,382116126448.55457,2013
2523,Costa Rica,7719.035,0.55567,5.58653641,6.84933996200562,49745088111.6953,2013
2524,Cote d'Ivoire,10681.971,0.0956,1.00606477,4.72900009155273,31273074527.69753,2013
2525,Cyprus,5947.874,0.48218,3.1639576,6.48377990722656,23900872625.846725,2013
2526,Czech Republic,102012.273,1.89973,6.5112524,4.0908899307251,211685616592.9311,2013
2527,Denmark,37253.053,2.97048,8.56900883,8.49442958831787,343584391647.92706,2013
2528,Estonia,19332.424,1.72216,4.5115447,4.81267023086548,25271406707.56597,2013
2529,Ethiopia,10410.613,0.60474,1.0996722,4.4985499382019,47648211133.218285,2013
2530,Finland,47164.954,3.28719,7.79147577,7.12404012680054,271285280621.37253,2013
2531,"Gambia, The",432.706,0.1154285714285714,1.08376515,1.81839001178741,1375608956.1038556,2013
2532,Ghana,14682.668,0.37655,1.87491477,4.60710000991821,62405374785.505196,2013
2533,Guinea,2299.209,,0.48858508,2.63421010971069,8376613843.272655,2013
2534,Guyana,1936.176,,2.63391304,4.51519000530243,4167801802.5825458,2013
2535,"Hong Kong SAR, China",44546.716,0.73017,,3.76031994819641,275696879834.9665,2013
2536,Hungary,42306.179,1.38884,4.79962444,4.19773006439209,135411698965.10875,2013
2537,Iceland,1899.506,1.70204,6.59708214,7.49121999740601,16033517403.20616,2013
2538,"Iran, Islamic Rep.",619524.982,0.25267,2.3070972,3.06795001029968,460293149324.32556,2013
2539,Ireland,34873.17,1.5658,7.33226967,5.33460998535156,238543539440.55447,2013
2540,Israel,66039.003,4.09218,4.48961496,5.88489007949829,292636164056.0273,2013
2541,Italy,345317.723,1.30768,6.64814186,4.14367008209229,2141315327318.207,2013
2542,Jamaica,8001.394,0.06096,2.97253656,6.25108003616333,14262589157.741346,2013
2543,Japan,1244616.47,3.31496,9.09309578,3.66538000106812,5155717056270.827,2013
2544,Kenya,13333.212,0.78577,1.85911131,5.41137981414795,55096728047.94079,2013
2545,Kyrgyz Republic,9842.228,0.14914,3.94686079,6.78020000457764,7335027591.916281,2013
2546,Latvia,7080.977,0.6122,3.23832417,6.98040008544922,30432796305.704323,2013
2547,Lesotho,2423.887,0.02978,5.27831411,9.794510947333457,2421470018.239854,2013
2548,Lithuania,12640.149,0.95088,4.02429724,4.60949993133545,46514471181.9327,2013
2549,"Macao SAR, China",1272.449,0.05115,,2.04986000061035,51552075901.51828,2013
2550,Madagascar,3171.955,0.0456266666666666,1.52839148,1.77693998813629,12423557906.918175,2013
2551,Malaysia,236510.499,1.17772,1.89311898,5.48120021820068,323277158906.97894,2013
2552,Mali,2698.912,0.422212,0.81583828,3.28465008735657,13242680704.596073,2013
2553,Malta,2346.88,0.77238,5.96288872,7.87614011764526,10551661220.181046,2013
2554,Mauritius,4070.37,0.215456,1.95769048,3.61578989028931,12129642296.442507,2013
2555,Mexico,490340.239,0.42503,3.1345408,4.69605016708374,1274443084716.5674,2013
2556,Nepal,6637.27,0.3022,0.87030691,3.47464990615845,19271168018.48201,2013
2557,Netherlands,173625.116,1.92987,7.12333632,5.52655982971191,876923518850.4048,2013
2558,New Zealand,33443.04,1.15412,7.26941013,6.69997978210449,190845889949.76398,2013
2559,Niger,1895.839,,1.78362465,3.71428990364075,10224897934.721954,2013
2560,Norway,48232.051,1.65004,7.59215212,7.48535013198853,522761531914.8936,2013
2561,Oman,62041.973,0.16956,2.43518567,4.9701099395752,78555637365.22913,2013
2562,Pakistan,174857.228,0.29285,0.70266867,2.49343991279602,231218567178.97867,2013
2563,Panama,11635.391,0.06206,4.14284658,3.15900993347168,45600000000,2013
2564,Peru,46816.589,0.08174,2.63796234,3.29729008674622,201175469114.32693,2013
2565,Poland,302344.15,0.87053,4.48165512,4.940110206604,521016262734.9237,2013
2566,Portugal,45426.796,1.32641,6.07224035,5.2709698677063,226369502104.23566,2013
2567,Saudi Arabia,541047.515,0.81516,3.10786676,5.13781023025513,746647127407.6187,2013
2568,Senegal,8434.1,0.518868,1.16787529,5.6725001335144,18965572150.29127,2013
2569,Slovak Republic,33091.008,0.82362,5.53259087,4.07648992538452,98848641554.63107,2013
2570,Slovenia,13890.596,2.5801,6.14473963,5.4057297706604,48401896808.30635,2013
2571,South Africa,459222.077,0.72488,4.21120548,5.86240997314453,366829390478.9538,2013
2572,Spain,237034.88,1.26859,6.43856239,4.35101985931396,1354757433212.7202,2013
2573,Sri Lanka,14913.689,0.10081,1.73812652,1.62107002735138,74317806538.3632,2013
2574,St. Lucia,407.037,0.30598,2.32210565,3.85984992980957,1664816740.7407405,2013
2575,Eswatini,1525.472,0.27013,3.32484841,7.0016566912333165,4597702903.128917,2013
2576,Sweden,44847.41,3.30252,9.1623106,7.61120986938477,586841821796.8911,2013
2577,Switzerland,40432.342,3.24802,3.55111241,5.04048013687134,688504173431.4537,2013
2578,Thailand,287217.775,0.44164,2.62275052,4.12402009963989,420333203150.4264,2013
2579,Togo,2559.566,0.24489,1.33595109,4.42364978790283,4321655656.331773,2013
2580,Tunisia,27667.515,0.67071,4.05165958,6.365583419799807,46251061734.47405,2013
2581,United Kingdom,455940.112,1.63938,7.96300983,5.5297999382019,2786022872706.815,2013
2582,Uruguay,7587.023,0.32113,5.85998487,4.516801929473878,57531233351.208885,2013
2583,Zambia,3956.693,0.27819,1.30987322,3.6172914505004856,28045553105.13538,2013
2584,Argentina,195777.463,0.59396,6.32730818,5.36144018173218,526319673731.6383,2014
2585,Armenia,5529.836,0.24151,1.50548005,2.24724006652832,11609512939.75425,2014
2586,Australia,361316.844,2.049065,6.08153057,5.16477012634277,1467483705131.736,2014
2587,Austria,58903.021,3.08429,7.51863861,5.44761991500854,441996131736.50793,2014
2588,Azerbaijan,37385.065,0.20978,1.12798095,2.63303995132446,75244294275.14981,2014
2589,Bangladesh,73758.038,,0.47510961,1.8226200342178331,172885454931.4531,2014
2590,Belgium,93563.505,2.38729,7.91555357,6.59046983718872,534678075827.3614,2014
2591,Benin,5375.822,,0.57532829,3.161789894104,13284528654.057371,2014
2592,Brazil,533530.165,1.27131,3.69877887,5.94848012924194,2455993625159.3706,2014
2593,Bulgaria,42328.181,0.79377,4.49000788,4.07877516746521,56901994980.328316,2014
2594,Burundi,385.035,0.14144,2.56989479,6.78452014923096,2705783272.0744286,2014
2595,Cameroon,6798.618,,0.61302048,2.68712997436523,34989493826.217865,2014
2596,Canada,540614.809,1.71824,7.54830933,5.27443981170654,1803533209844.647,2014
2597,Chile,79100.857,0.37503,3.72688317,4.73094987869263,260541629960.66425,2014
2598,Colombia,86680.546,0.30563,5.05892658,4.62945985794067,381112119657.44507,2014
2599,Costa Rica,7843.713,0.57209,5.59773779,6.86952018737793,50577769837.74622,2014
2600,Cote d'Ivoire,11089.008,0.0956,1.07486784,4.57742977142334,35363533865.72715,2014
2601,Cyprus,6061.551,0.50835,2.95966387,6.44850015640259,23156850006.64275,2014
2602,Czech Republic,97160.832,1.97285,6.31916285,3.99462008476257,209358834156.32904,2014
2603,Denmark,33146.013,2.91409,8.56367874,7.634850025177,352993631617.708,2014
2604,Estonia,18173.652,1.42931,4.58424425,5.3670802116394,26773473625.192135,2014
2605,Ethiopia,12434.797,0.5221575,0.71479559,4.60201978683472,55612228233.51786,2014
2606,Finland,47230.96,3.16931,7.78149462,7.10236978530884,274497230802.95764,2014
2607,"Gambia, The",513.38,0.1066028571428571,1.09228694,2.23094010353088,1229460601.9217408,2014
2608,Ghana,15265.721,0.37655,1.43829823,4.49181985855103,53660342159.77353,2014
2609,Guinea,2383.55,,0.61062747,2.42281007766724,8778473614.547276,2014
2610,Guyana,2009.516,,2.91719484,5.84795999526978,4127664335.8269253,2014
2611,"Hong Kong SAR, China",45749.492,0.74014,,3.57255005836487,291459356985.3368,2014
2612,Hungary,41341.758,1.35373,4.71754169,4.61743021011353,140765018880.63263,2014
2613,Iceland,1983.847,1.94811,6.66483402,7.68858003616333,17758050015.54255,2014
2614,"Iran, Islamic Rep.",652392.303,0.33515,3.48251414,2.80135011672974,432687036177.8182,2014
2615,Ireland,34004.091,1.52307,6.87137222,4.88139009475708,258471884599.61087,2014
2616,Israel,62881.716,4.16793,4.51643562,5.79265022277832,309558454690.91724,2014
2617,Italy,320411.459,1.34301,6.68862152,4.06127977371216,2159133919743.7651,2014
2618,Jamaica,7293.663,0.06096,3.06151867,6.01654005050659,13897804560.348675,2014
2619,Japan,1206674.021,3.40022,9.11168861,3.59059000015259,4850413536037.841,2014
2620,Kenya,14436.979,0.78577,2.04217386,5.28021001815796,61448046801.60414,2014
2621,Kyrgyz Republic,10289.602,0.12536,2.74904537,5.53159999847412,7468096566.711584,2014
2622,Latvia,6926.963,0.6893,3.25622511,5.27489995956421,31329367172.740917,2014
2623,Lesotho,2431.221,0.038865,5.82644176,9.336713155110688,2499803984.261981,2014
2624,Lithuania,12838.167,1.03048,4.12726736,4.49105978012085,48574531941.91671,2014
2625,"Macao SAR, China",1576.81,0.08705,,2.03205990791321,55347998647.81961,2014
2626,Madagascar,3300.3,0.0155,2.05105138,2.3812301158905,12522959157.229525,2014
2627,Malaysia,242671.059,1.26275,2.0292747,5.21263980865479,338061963396.3763,2014
2628,Mali,2981.271,0.368416,0.89173317,3.6480700969696,14364859445.88464,2014
2629,Malta,2346.88,0.71197,5.75606298,7.20494985580444,11626281449.590899,2014
2630,Mauritius,4209.716,0.253182,2.47630405,4.91695022583008,12803445933.589361,2014
2631,Mexico,481499.102,0.43549,2.99792695,5.2606201171875,1315351183524.544,2014
2632,Nepal,8030.73,0.3022,0.99282181,3.99302005767822,20002968837.947144,2014
2633,Netherlands,168883.685,1.97568,7.14843035,5.458899974823,890981311077.6582,2014
2634,New Zealand,34656.817,1.19411,7.29434061,6.34444999694824,200921936786.2185,2014
2635,Niger,2053.52,,1.67788124,5.12744998931885,10862944203.559116,2014
2636,Norway,47924.023,1.71187,7.97019529,7.69504022598267,498410050251.256,2014
2637,Oman,61220.565,0.21253,3.1659863,4.9701099395752,80686854742.60728,2014
2638,Pakistan,182414.915,0.2694499999999999,0.69841218,2.46592998504639,244360888750.80704,2014
2639,Panama,11107.343,0.14052,4.3016119,3.15900993347168,49921500000,2014
2640,Peru,51330.666,0.10794,3.02544999,3.69599008560181,200789362451.56744,2014
2641,Poland,285937.992,0.93978,4.44268513,4.90918016433716,542477096211.761,2014
2642,Portugal,44656.726,1.28973,5.96005774,5.12400007247925,229596170846.99496,2014
2643,Saudi Arabia,601046.969,0.81516,3.73111033,5.13781023025513,756350347320.3812,2014
2644,Senegal,9376.519,0.548034,1.08003688,5.72021007537842,19797254643.121227,2014
2645,Slovak Republic,30678.122,0.88008,5.48678732,4.221360206604,101189715749.3738,2014
2646,Slovenia,12482.468,2.36743,5.99596119,5.29169988632202,49930685013.460335,2014
2647,South Africa,484495.041,0.77115,4.25951052,5.90930004119873,350904575292.3168,2014
2648,Spain,233976.602,1.23535,6.38724566,4.30338001251221,1369398844599.5793,2014
2649,Sri Lanka,17924.296,0.09989,1.61314976,1.93288004398346,79356449840.57713,2014
2650,St. Lucia,407.037,0.30598,2.14845586,3.88069009780884,1755130814.8148148,2014
2651,Eswatini,902.082,0.27013,2.74012256,7.07032012939453,4422304974.798898,2014
2652,Sweden,43483.286,3.14261,9.19936943,7.57372999191284,581964017237.0946,2014
2653,Switzerland,35679.91,3.30981,3.52871084,5.05122995376587,709182559935.3014,2014
2654,Thailand,280976.541,0.47988,2.78856039,4.12402009963989,407339361695.57697,2014
2655,Togo,2588.902,0.26654,1.39498639,4.78455018997192,4574986536.90791,2014
2656,Tunisia,28829.954,0.65423,3.9573853,6.480796813964844,47632326088.23703,2014
2657,United Kingdom,419743.155,1.65915,7.96937275,5.59899997711182,3063803240208.0054,2014
2658,Uruguay,6747.28,0.33579,5.97429657,4.597567939758302,57236013087.706276,2014
2659,Zambia,4503.076,0.27819,1.89382207,4.120805740356444,27150728123.781044,2014
2660,Argentina,201167.953,0.62262,6.82437325,5.77611017227173,594749285413.2124,2015
2661,Armenia,4803.77,0.25002,1.61020827,2.80591011047363,10553337672.987204,2015
2662,Australia,365332.209,1.91943,6.35909891,5.31127023696899,1351693984524.503,2015
2663,Austria,61264.569,3.04979,7.51185322,5.45658016204834,381817565893.5738,2015
2664,Azerbaijan,37597.751,0.22232,1.30261827,2.95167994499207,53074370486.043335,2015
2665,Bangladesh,81073.703,,0.43426427,1.6790800094604466,195078678697.22955,2015
2666,Belgium,99346.364,2.46123,7.89783907,6.4515700340271,462149679343.82184,2015
2667,Benin,6065.218,,0.58544803,3.17298007011414,11388160958.248964,2015
2668,Brazil,504388.516,1.34264,3.80666113,6.24105978012085,1802214373741.3206,2015
2669,Bulgaria,44737.4,0.96015,4.14388084,4.08335018157959,50647442756.74451,2015
2670,Burundi,403.37,0.15865,2.49962735,6.37054014205933,3104394858.115185,2015
2671,Cameroon,7928.054,,0.37883022,2.76804995536804,30928653813.85382,2015
2672,Canada,549430.277,1.69718,7.91004276,5.27443981170654,1556129524418.2126,2015
2673,Chile,83244.567,0.38073,3.98668098,4.87530994415283,243919085308.93622,2015
2674,Colombia,94109.888,0.28975,5.32889223,4.47038984298706,293481748240.7788,2015
2675,Costa Rica,7513.683,0.44993,5.68770266,7.0825400352478,54775994478.509476,2015
2676,Cote d'Ivoire,10960.663,0.0956,1.08317327,3.49415993690491,45814637971.47452,2015
2677,Cyprus,6138.558,0.48059,2.86258674,6.346360206604,19842404304.892933,2015
2678,Czech Republic,99852.41,1.92923,5.95593357,5.78884983062744,188033050459.8811,2015
2679,Denmark,30817.468,3.05497,8.60955524,7.695260047912597,302673070846.85724,2015
2680,Estonia,16362.154,1.46604,4.78245449,5.10685014724731,23048864242.607212,2015
2681,Ethiopia,13718.247,0.439575,0.96540898,4.73791980743408,64589334978.80132,2015
2682,Finland,42606.873,2.89157,7.577631,7.03208017349243,234440080998.27307,2015
2683,"Gambia, The",524.381,0.0977771428571428,0.99829203,2.16002988815308,1378176868.315681,2015
2684,Ghana,16552.838,0.37655,1.62140036,4.51089000701904,48564863888.44021,2015
2685,Guinea,2702.579,,0.42931205,2.51713991165161,8794202443.67366,2015
2686,Guyana,2016.85,,3.15480828,5.21482992172241,4279840361.7433414,2015
2687,"Hong Kong SAR, China",42647.21,0.76183,,3.26212000846863,309383627028.5611,2015
2688,Hungary,44418.371,1.36245,4.67006063,4.51866006851196,125074286021.1397,2015
2689,Iceland,1987.514,2.20315,6.57192087,7.51290988922119,17389101639.001686,2015
2690,"Iran, Islamic Rep.",650078.426,0.41763,4.04194069,2.79738998413086,384951479697.42004,2015
2691,Ireland,35907.264,1.18267,5.27124977,3.75829005241394,291499812214.55145,2015
2692,Israel,66207.685,4.25592,4.50673103,5.86730003356934,299813121135.4576,2015
2693,Italy,320411.459,1.34115,6.59266424,4.07362985610962,1835899237320.0383,2015
2694,Jamaica,7572.355,0.06096,3.55942726,5.45577001571655,14187696311.35558,2015
2695,Japan,1163803.124,3.28165,9.15285969,3.38838505744934,4389475622588.974,2015
2696,Kenya,17018.547,0.78577,2.10761309,5.27133989334106,64007750169.33443,2015
2697,Kyrgyz Republic,10447.283,0.11903,2.71162796,5.98550987243652,6678178340.451211,2015
2698,Latvia,7007.637,0.62623,3.33660841,5.31412982940674,27239653843.502155,2015
2699,Lesotho,2346.88,0.04795,5.49563313,8.878915362887918,2372280102.5166745,2015
2700,Lithuania,13083.856,1.04095,4.29212666,4.22988986968994,41418872976.11961,2015
2701,"Macao SAR, China",2090.19,0.13554,,2.98169994354248,45361678146.524734,2015
2702,Madagascar,3644.998,0.0152699999999999,2.32247806,2.21011996269226,11323023786.569822,2015
2703,Malaysia,234823.679,1.2998,2.03437781,4.89486980438232,301354803994.36694,2015
2704,Mali,3168.288,0.31462,0.91927379,3.80150008201599,13104802016.204056,2015
2705,Malta,1620.814,0.74085,5.60201645,5.21635007858276,11091434435.23453,2015
2706,Mauritius,4213.383,0.290908,2.37549067,4.88667011260986,11692287066.381035,2015
2707,Mexico,482947.567,0.42986,3.07731915,5.23523998260498,1171867608197.7246,2015
2708,Nepal,6252.235,0.3022,1.03455591,3.70358991622925,21410840908.51981,2015
2709,Netherlands,172492.013,1.98487,6.71774817,5.34815979003906,765264949780.9987,2015
2710,New Zealand,34887.838,1.2341,6.95747948,6.33738994598389,177467529071.28784,2015
2711,Niger,2027.851,,1.48385692,4.49467992782593,9685577941.031952,2015
2712,Norway,47212.625,1.93095,8.66388416,7.5693302154541,385801550067.1694,2015
2713,Oman,65386.277,0.24972,3.84881783,4.9701099395752,68399663321.92588,2015
2714,Pakistan,188542.472,0.24605,0.74002051,2.6500198841095,270556131701.17093,2015
2715,Panama,11129.345,0.12033,4.25223303,3.15900993347168,54091700000,2015
2716,Peru,52636.118,0.11705,3.11535835,3.96933007240295,189805300841.6028,2015
2717,Poland,285659.3,1.00325,4.43583965,4.81226015090942,477811911394.0841,2015
2718,Portugal,49258.811,1.24263,5.93662691,4.88554000854492,199313894327.4855,2015
2719,Saudi Arabia,647111.823,0.81516,4.10729599,5.13781023025513,654269902888.7146,2015
2720,Senegal,10637.967,0.5772,1.07820702,5.45637989044189,17774766636.04594,2015
2721,Slovak Republic,31283.177,1.17171,5.3564992,4.59954023361206,88467555243.72557,2015
2722,Slovenia,12530.139,2.19504,6.06387234,4.90953016281128,43090173394.69132,2015
2723,South Africa,463952.507,0.79846,4.39194345,5.95619010925293,317620522794.82697,2015
2724,Spain,250496.437,1.21832,6.50904036,4.28657007217407,1195119269971.5168,2015
2725,Sri Lanka,20113.495,0.10871,1.7099427,2.22874999046326,80604080688.57747,2015
2726,St. Lucia,410.704,0.30598,2.17020988,3.86772990226746,1808079888.8888888,2015
2727,Eswatini,982.756,0.27013,2.93718529,7.07032012939453,4062660889.826852,2015
2728,Sweden,38180.804,3.26418,9.07803631,7.4439001083374,505103781349.7569,2015
2729,Switzerland,35672.576,3.3716,3.61735559,5.10057020187378,679832292004.9836,2015
2730,Thailand,284364.849,0.61609,2.74870515,4.12402009963989,401295941041.2962,2015
2731,Togo,2636.573,0.26654,1.27388215,5.10860013961792,4180866177.03946,2015
2732,Tunisia,30252.75,0.62967,3.99501467,6.59601020812988,43173480831.9739,2015
2733,United Kingdom,405038.485,1.66818,7.93758488,5.55615997314453,2928591002002.5137,2015
2734,Uruguay,6699.609,0.36446,6.1619854,4.678333950042727,53274304222.18285,2015
2735,Zambia,4532.412,0.27819,2.09054136,4.6243200302124,21243339048.236874,2015
2736,Argentina,201347.636,0.55815,5.59118652,5.54548978805542,557531376217.9669,2016
2737,Armenia,5155.802,0.23305,1.63734329,2.75812005996704,10546135160.030985,2016
2738,Australia,375907.837,1.896575,6.31120443,5.276780128479,1208846993739.9915,2016
2739,Austria,61447.919,3.12588,7.49085999,5.48435020446777,395568644341.0376,2016
2740,Azerbaijan,37619.753,0.20637,1.16339743,2.90340995788574,37867518957.19747,2016
2741,Bangladesh,84245.658,,0.37949783,1.53553998470306,221415188000.47534,2016
2742,Belgium,96889.474,2.55595,7.82126045,6.45953989028931,475739588764.7589,2016
2743,Benin,6475.922,,0.57491308,2.89910006523132,11821066152.59795,2016
2744,Brazil,462298.69,1.26417,3.95549059,6.314040184021,1795700168991.4932,2016
2745,Bulgaria,41708.458,0.78006,4.12394333,4.08792519569397,53806894796.38009,2016
2746,Burundi,495.045,0.17586,1.80344856,4.69199991226196,2959640987.2994313,2016
2747,Cameroon,8291.087,,0.37897107,2.65423011779785,32643697595.837772,2016
2748,Canada,544894.198,1.73019,8.01765537,5.27443981170654,1528243213982.0796,2016
2749,Chile,85822.468,0.36949,4.22976255,5.34201002120972,250440136356.12744,2016
2750,Colombia,97813.558,0.26694,5.29663372,4.47721004486084,282825009887.45795,2016
2751,Costa Rica,8023.396,0.42926,5.52383232,7.09768009185791,57157992434.18045,2016
2752,Cote d'Ivoire,9673.546,0.0956,1.15384614,3.97232007980347,47964234560.05141,2016
2753,Cyprus,6626.269,0.53442,2.80370283,6.16379976272583,20953442550.365288,2016
2754,Czech Republic,102217.625,1.68015,5.85397148,5.58737993240356,196272068576.3383,2016
2755,Denmark,31785.556,3.10401,8.53385067,7.755670070648193,313115929314.3386,2016
2756,Estonia,16589.508,1.2468,4.85010386,5.17053985595703,24259552888.971664,2016
2757,Ethiopia,14869.685,0.3569925,0.91569108,4.73791980743408,74296618481.08823,2016
2758,Finland,45870.503,2.74264,7.29918051,6.85153007507324,240607907010.38336,2016
2759,"Gambia, The",531.715,0.0889514285714285,1.21677065,2.0244300365448,1484579844.3714335,2016
2760,Ghana,16670.182,0.37655,1.32770717,4.48683023452759,55009730600.03069,2016
2761,Guinea,2995.939,,0.66376048,2.54455995559692,8595955581.21787,2016
2762,Guyana,2383.55,,3.23907948,6.06099987030029,4482697336.561744,2016
2763,"Hong Kong SAR, China",43644.634,0.79149,,3.29264998435974,320837638328.8458,2016
2764,Hungary,45536.806,1.20423,4.77240372,4.6553897857666,128470534117.95366,2016
2765,Iceland,2064.521,2.11766,6.65540934,7.49521017074585,20618363251.62292,2016
2766,"Iran, Islamic Rep.",661710.15,0.62395,4.48380327,3.36576008796692,417983583565.5399,2016
2767,Ireland,37711.428,1.16892,5.37105703,3.71972990036011,300523297823.57556,2016
2768,Israel,65166.257,4.50574,4.5391202,5.85713005065918,318950599043.54364,2016
2769,Italy,320411.459,1.37124,6.49173546,3.81578993797302,1875797463583.867,2016
2770,Jamaica,8225.081,0.06096,3.62552142,5.31508016586304,14075894320.316559,2016
2771,Japan,1135886.253,3.15522,9.10510349,3.18618011474609,4922538141454.615,2016
2772,Kenya,17909.628,0.78577,2.20079875,5.36266994476318,69188755364.29947,2016
2773,Kyrgyz Republic,9787.223,0.11121,2.49723411,6.58615016937256,6813092065.835074,2016
2774,Latvia,7003.97,0.44094,3.46593475,4.71298980712891,28052325862.04609,2016
2775,Lesotho,2511.895,0.04795,5.19363451,8.42111757066515,2165408359.1668024,2016
2776,Lithuania,12962.845,0.84329,4.36423922,4.00394010543823,43018087237.57409,2016
2777,"Macao SAR, China",2068.188,0.23361,,3.07790994644165,45387299721.07916,2016
2778,Madagascar,3905.355,0.01504,2.77541661,2.68719005584717,11848615018.41375,2016
2779,Malaysia,248288.903,1.43665,1.88991022,4.75191020965576,301255380276.25775,2016
2780,Mali,3179.289,0.303185,1.20928216,3.09609007835388,14025944550.378832,2016
2781,Malta,1342.122,0.56749,5.74679708,5.2075400352478,11665231192.295883,2016
2782,Mauritius,4349.062,0.328634,2.51740336,5.01359987258911,12232463655.57272,2016
2783,Mexico,486405.548,0.38801,2.94219136,4.90949010848999,1078490651625.3127,2016
2784,Nepal,9105.161,0.3022,1.16649795,4.44098997116089,21185922407.592155,2016
2785,Netherlands,170779.524,1.99685,6.56127405,5.47959995269775,783528181704.5667,2016
2786,New Zealand,34381.792,1.2999,6.91408348,6.43335008621216,188223664746.5237,2016
2787,Niger,2016.85,,1.49731779,2.99044990539551,10355006770.101397,2016
2788,Norway,41022.729,2.03074,9.04278946,8.03055000305176,368819929542.19415,2016
